rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
811,"TV ""Gut Heil""  Zerbst",Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Anhalt,53273,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
812,TV 1846 Isny,Bayern,Bayern,9,Bezirksliga,Bezirksliga Herren Süd 26/27,54484,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
813,TV 1862 Passau,Bayern,Bayern,9,Bezirksliga,Bezirksliga Herren (BZLH-O) - Gruppe Ost 2026/27,53728,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
814,TV Bad Bergzabern 2,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Pfalz Herren,54423,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
815,TV Clausen,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Pfalz Herren,54423,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
816,TV Gerolzhofen,Bayern,Bayern,9,Bezirksliga,UFR Bezirksliga Herren,55569,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
817,TV Großflottbek von 1901 (1),Hamburg,Hamburg,9,Bezirksliga,Herren Bezirksliga C (53486),53486,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
818,TV Nalbach I,Saarland,Saarland,9,Bezirksliga,Bezirksliga Saar Herren 2026 2027,54614,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
819,TV St. Ingbert II,Saarland,Saarland,9,Bezirksliga,Bezirksliga Saar Herren 2026 2027,54614,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
820,TV Südkamen,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 10 Herren (BeL10H),54634,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
821,TV Unna,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 10 Herren (BeL10H),54634,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
822,TV Weingarten,Baden-Württemberg,Baden-Württemberg,9,Bezirksliga,BBW4 Bezirksliga Ost,55018,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
823,TV Wiblingen,Baden-Württemberg,Baden-Württemberg,9,Bezirksliga,BBW4 Bezirksliga Ost,55018,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
824,TVG Baskets Trier 2,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Trier Herren,52847,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
825,TVG Kaiserau 2,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 10 Herren (BeL10H),54634,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
826,Topnados Halle,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Halle,54654,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
827,Trimmelter SV 2,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Trier Herren,52847,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
828,Trimmelter SV 3,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Trier Herren,52847,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
829,TuS 59 HammStars 3,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 10 Herren (BeL10H),54634,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
830,TuS BW Königsdorf 2,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 02 Herren (BeL02H),54605,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
831,TuS Esingen Eagles,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLS,53849,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
832,TuS Haardt,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Pfalz Herren,54423,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
833,TuS Herrensohr III,Saarland,Saarland,9,Bezirksliga,Bezirksliga Saar Herren 2026 2027,54614,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
834,TuS Lichterfelde 3,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga C,55048,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
835,TuS Lichterfelde 4,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga B,55047,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
836,TuS Lübeck 2,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLS,53849,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
837,TuS Mosella Schweich,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Trier Herren,52847,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
838,TuS Nortorf 2,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLN,53848,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
839,TuS Treis-Karden 2,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Koblenz Herren,55406,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
840,USC Magdeburg III,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Nord-Harz,53271,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
841,USV Halle IV,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Süd (53272),53272,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
842,USV Halle V,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Halle,54654,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
843,USV TU Dresden,Sachsen,Sachsen,9,Bezirksliga,Bezirksliga Dresden Herren-Masters 40+,55116,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
844,USV TU Dresden 3,Sachsen,Sachsen,9,Bezirksliga,Bezirksliga Dresden Herren,55117,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
845,VFL Buchloe,Bayern,Bayern,9,Bezirksliga,Bezirksliga Herren Süd 26/27,54484,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
846,VSC Baskets Donauwörth 2,Bayern,Bayern,9,Bezirksliga,Bezirksliga Herren Nord 26/27,54485,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
847,VfB Hermsdorf 2,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga C,55048,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
848,VfL Lichtenrade 1,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga C,55048,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
849,Vgg. Adler 1912 1,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga A,55046,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
850,Walddörfer Sportverein (3),Hamburg,Hamburg,9,Bezirksliga,Herren Bezirksliga A (53484),53484,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
851,Weddinger Wiesel 3,Berlin,Berlin,9,Bezirksliga,Herren Bezirksliga A,55046,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
852,Weseler TV,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 07 Herren (BeL07H),54611,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
853,vamos! TSG Söflingen 5,Baden-Württemberg,Baden-Württemberg,9,Bezirksliga,BBW4 Bezirksliga Ost,55018,12,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
854,FC Asteras Offenbach 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,6,1,0,0,1,66,71,-5,0,0.0,,basketball-bund.net
855,Gießen Pointers e.V. 3,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,8,1,0,0,1,54,59,-5,0,0.0,,basketball-bund.net
856,TSV 1846 Butzbach 3,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,9,1,0,0,1,48,53,-5,0,0.0,,basketball-bund.net
857,TV Trebur 1,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,6,1,0,0,1,71,77,-6,0,0.0,,basketball-bund.net
858,TV Langen 4,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,7,1,0,0,1,64,71,-7,0,0.0,,basketball-bund.net
859,TG Hochheim  1,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,8,1,0,0,1,67,76,-9,0,0.0,,basketball-bund.net
860,TV Heppenheim 1,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,9,1,0,0,1,64,74,-10,0,0.0,,basketball-bund.net
861,BG Red Dragons KW 2,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Süd,55199,7,2,0,0,2,143,165,-22,0,0.0,,basketball-bund.net
862,KSV Baunatal 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,7,1,0,0,1,55,66,-11,0,0.0,,basketball-bund.net
863,MTV Kronberg 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,7,1,0,0,1,65,79,-14,0,0.0,,basketball-bund.net
864,TSV Gernsheim 1,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,10,1,0,0,1,70,87,-17,0,0.0,,basketball-bund.net
865,BV StarWings Glienicke 3,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Nord,55198,7,2,0,0,2,99,133,-34,0,0.0,,basketball-bund.net
866,TSV Kirchhain 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,10,1,0,0,1,79,97,-18,0,0.0,,basketball-bund.net
867,Eintracht Frankfurt 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,8,1,0,0,1,68,86,-18,0,0.0,,basketball-bund.net
868,CVJM Kassel 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,8,1,0,0,1,60,87,-27,0,0.0,,basketball-bund.net
869,TSV 1846 Butzbach 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,11,1,0,0,1,57,90,-33,0,0.0,,basketball-bund.net
870,BC Gelnhausen 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,9,1,0,0,1,53,90,-37,0,0.0,,basketball-bund.net
871,SV Treysa Red Caps  2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,9,1,0,0,1,47,97,-50,0,0.0,,basketball-bund.net
872,TV Okarben 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,10,1,0,0,1,42,99,-57,0,0.0,,basketball-bund.net
873,(spielfrei),Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
874,ASC 46 Göttingen IV,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,55706,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
875,BBC Bayreuth 4,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
876,BBC Osnabrück III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
877,BBV 1950 Wurzen 2,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
878,BBV Leipzig Eagles 3,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
879,BC-VSK Osterholz-Scharmbeck,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
880,BG 74 Göttingen V,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,55706,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
881,BG Bamberg 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
882,BG Elsenfeld/Großwallstadt 2,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
883,BG Illertal 3,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
884,BG Litzendorf 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
885,BG True Lions,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,54910,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
886,BSG Südheide,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,54910,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
887,BTS Neustadt V,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Süd Herren,54197,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
888,Basketball Lesum Vegesack IV,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
889,Blau-Weiß Merzen I,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
890,Bremen 1860 IV,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
891,Bremerhaven United e.V. III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
892,DJK Don Bosco Bamberg 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
893,DJK Eichstätt 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
894,DJK Kaufbeuren 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
895,Eintracht Braunschweig 4,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
896,FTSV Jahn Brinkum 3,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Süd Herren,54197,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
897,Gerbrunn Grizzlies 4,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
898,Hagener SV II,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
899,Hanover Basketball Dragons 2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
900,KuSG Laufach,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
901,Lechfeld Lakers Untermeitingen,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
902,Linden Dudes 3,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
903,MSG TuS Celle / VfL Westercelle,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
904,MTV Baskets Ingolstadt 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
905,MTV Baskets Ingolstadt 3,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
906,MTV Börßum,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
907,MTV Herzberg II,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,55706,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
908,MTV Salzdahlum  2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
909,MTV Schandelah-Gardessen,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
910,MTV Wasbüttel,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
911,Mühlenberger SV 2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
912,Netz16 Baskets Königsbrunn 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
913,PSV Ingolstadt 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
914,Regnitztal Baskets 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
915,Roter Stern Leipzig 2,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
916,Roter Stern Leipzig 3 (mixed),Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
917,SC Lüchow,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,54910,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
918,SC Spelle-Venhaus,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
919,SC Weende-Göttingen IV,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,55706,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
920,SFK Hannover,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
921,SG Buxtehude-Altkloster II,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,54910,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
922,SSV Schrobenhausen 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
923,SSV Schrobenhausen 3,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
924,"SV ""Spartak"" Grimma 2",Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
925,SV Automation Leipzig 4,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
926,SV Automation Leipzig 5,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
927,SV Groitzsch,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,54958,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
928,SV Pettstadt 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
929,SV Weidenberg,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
930,SV Weyhe v. 1913 e.V.,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Süd Herren,54197,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
931,Schapen Sharks 3,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
932,SuS Northeim III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,55706,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
933,TG Viktoria Augsburg,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
934,TK Hannover 3,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
935,TKW Nienburg Ravens 2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
936,TS Lichtenfels,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
937,TS Rusbend,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
938,TSG Königslutter,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
939,TSV 1862 Neuburg 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
940,TSV Aichach,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
941,TSV Amorbach,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
942,TSV Bordenau,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
943,TSV Etting-Ingolstadt 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,54507,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
944,TSV Gersthofen 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
945,TSV Großheubach,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
946,TSV Lamstedt,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,54910,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
947,TSV Lindau,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
948,TSV Ludwigsstadt,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
949,TSV Luthe,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
950,TSV Neustadt 4,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
951,TSV Osnabrück,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
952,TSV Ottobeuren 2,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
953,TSV Quakenbrück III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
954,TSV Staffelstein,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,52810,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
955,TSV Stelingen 2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,54541,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
956,TSV Wasserburg/Günzburg,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,54509,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
957,TV 1847 Augsburg 3,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,54508,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
958,TV Bremen 1875,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
959,TV Burgsinn 1,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
960,TV Delmenhorst III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Süd Herren,54197,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
961,TV Falkenberg e. V. II,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,54198,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
962,TV Jahn Wolfsburg Honeybadgers 2,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,54680,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
963,TuS Aschaffenburg Damm,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,55571,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
964,TuS Bothfeld 3,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,54540,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
965,TuS Bramsche III,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,53678,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
