rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
666,TSG 1861 Taucha,HR Leipzig,HR Leipzig,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,ROL Frauen · HR Leipzig,16607,10,1,0,0,1,25,27,-2,0,0.0,,handball.net
667,Handewitter SV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Nord,12965,11,1,0,0,1,24,26,-2,0,0.0,,handball.net
668,TUS Esingen II,Hamburger Handballverband,Hamburger Handballverband,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Bezirksoberliga Frauen Gruppe (231),13429,8,1,0,0,1,21,25,-4,0,0.0,,handball.net
669,SV Preussen Reinfeld,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Süd,12968,9,1,0,0,1,25,30,-5,0,0.0,,handball.net
670,TSG Mz-Bretzenheim 4,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,F-BOL 1,12484,9,1,0,0,1,23,28,-5,0,0.0,,handball.net
671,HC Glauchau/Meerane II,HR Südwestsachsen,HR Südwestsachsen,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,ROL Frauen · HR Südwestsachsen,13095,10,1,0,0,1,24,30,-6,0,0.0,,handball.net
672,Lübecker TS,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Süd,12968,10,1,0,0,1,21,27,-6,0,0.0,,handball.net
673,TV Wörth 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,F-BOL 2,12485,8,1,0,0,1,25,32,-7,0,0.0,,handball.net
674,HSG Erfde-Pahlhude-Tellingstedt,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Nord,12965,12,1,0,0,1,24,31,-7,0,0.0,,handball.net
675,HSG Wagrien,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Süd,12968,11,1,0,0,1,24,31,-7,0,0.0,,handball.net
676,TUS Heiligenstein,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,F-BOL 2,12485,9,1,0,0,1,19,27,-8,0,0.0,,handball.net
677,TG Osthofen 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,F-BOL 1,12484,10,1,0,0,1,22,31,-9,0,0.0,,handball.net
678,SG Dithmarschen SÜD II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen West,12967,12,1,0,0,1,24,36,-12,0,0.0,,handball.net
679,HSG Kalkberg 06,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Süd,12968,12,1,0,0,1,16,29,-13,0,0.0,,handball.net
680,TUS Felde,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,Kreisoberliga Frauen Ost,12966,12,1,0,0,1,12,31,-19,0,0.0,,handball.net
681,TV DAHN Damen,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,8,Bezirksoberliga / Kreisoberliga / Regionsoberliga,F-BOL 2,12485,10,1,0,0,1,14,37,-23,0,0.0,,handball.net
682,SV LOK LEIPZIG-Mitte Frauen,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,1,1,1,0,0,45,16,29,2,2.0,,handball.net
683,TS Rodalben 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,1,1,1,0,0,37,12,25,2,2.0,,handball.net
684,LOK Wurzen II,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen Ost,13097,1,1,1,0,0,30,19,11,2,2.0,,handball.net
685,TSV Speyer,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,2,1,1,0,0,33,23,10,2,2.0,,handball.net
686,SG Husum/Schobüll/Nordstrand,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,1,1,1,0,0,28,18,10,2,2.0,,handball.net
687,Bredstedter TSV II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,2,1,1,0,0,30,22,8,2,2.0,,handball.net
688,TUS Lübeck VON 1893 III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,1,1,1,0,0,36,30,6,2,2.0,,handball.net
689,IF Stjernen Flensborg II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,3,1,1,0,0,29,23,6,2,2.0,,handball.net
690,TSV Kandel 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,3,1,1,0,0,26,20,6,2,2.0,,handball.net
691,HFF Munkbrarup II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,4,1,1,0,0,29,25,4,2,2.0,,handball.net
692,FSG Selz-Wiesbach 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 1,12584,1,1,1,0,0,20,17,3,2,2.0,,handball.net
693,HSG Lübecker Bucht,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,2,1,1,0,0,18,16,2,2,2.0,,handball.net
694,DHK Flensborg II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,5,1,0,1,0,27,27,0,1,1.0,,handball.net
695,MTV Gelting 08,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,6,1,0,1,0,27,27,0,1,1.0,,handball.net
696,1. Damen,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,1,0,0,0,0,0,0,0,0,0.0,,handball.net
697,1. HC Quickborn,Hamburger Handballverband,Hamburger Handballverband,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen (241),13444,1,0,0,0,0,0,0,0,0,0.0,,handball.net
698,1.Damen TVE,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,2,0,0,0,0,0,0,0,0,0.0,,handball.net
699,1.FSV Köln 1899 II,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,1,0,0,0,0,0,0,0,0,0.0,,handball.net
700,ASC Quierschied 2,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,1,0,0,0,0,0,0,0,0,0.0,,handball.net
701,ASV Süchteln 2F,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,1,0,0,0,0,0,0,0,0,0.0,,handball.net
702,ATSV Stockelsdorf III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,3,0,0,0,0,0,0,0,0,0.0,,handball.net
703,ATSV Stockelsdorf IV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel D,12979,1,0,0,0,0,0,0,0,0,0.0,,handball.net
704,ATV Dorstfeld 2,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,1,0,0,0,0,0,0,0,0,0.0,,handball.net
705,Altona 93,Hamburger Handballverband,Hamburger Handballverband,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen (241),13444,2,0,0,0,0,0,0,0,0,0.0,,handball.net
706,BC 1918 Eslohe E.V.,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga OST Frauen,13154,1,0,0,0,0,0,0,0,0,0.0,,handball.net
707,BSV Limbach-O. II,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen West,13098,1,0,0,0,0,0,0,0,0,0.0,,handball.net
708,BSV Roxel II,Handballkreis Münsterland,Handballkreis Münsterland,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Münsterland Frauen,13228,1,0,0,0,0,0,0,0,0,0.0,,handball.net
709,Berliner SC/SH,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel D,12979,2,0,0,0,0,0,0,0,0,0.0,,handball.net
710,Blau-Weiss Gröditz,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen St. 1,13104,1,0,0,0,0,0,0,0,0,0.0,,handball.net
711,Bochumer HC II,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,1,0,0,0,0,0,0,0,0,0.0,,handball.net
712,Boizenburger HV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,1,0,0,0,0,0,0,0,0,0.0,,handball.net
713,Borussia M'gladbach,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,2,0,0,0,0,0,0,0,0,0.0,,handball.net
714,Borussia M'gladbach II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,3,0,0,0,0,0,0,0,0,0.0,,handball.net
715,Brühler TV II,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,2,0,0,0,0,0,0,0,0,0.0,,handball.net
716,Burgstädter HC II,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen Ost,13097,2,0,0,0,0,0,0,0,0,0.0,,handball.net
717,DIE HAIE I HSG Horst/Kiebitzreihe II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,1,0,0,0,0,0,0,0,0,0.0,,handball.net
718,DJK Adler 07 Bottrop II,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,1,0,0,0,0,0,0,0,0,0.0,,handball.net
719,DJK Ewaldi Aplerbeck F,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,2,0,0,0,0,0,0,0,0,0.0,,handball.net
720,DJK Oespel-Kley Frauen 3,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,3,0,0,0,0,0,0,0,0,0.0,,handball.net
721,DJK SG Bösperde II,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga OST Frauen,13154,2,0,0,0,0,0,0,0,0,0.0,,handball.net
722,DJK SG Bösperde III,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga WEST Frauen,13153,1,0,0,0,0,0,0,0,0,0.0,,handball.net
723,DJK Styrum 06 II,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,2,0,0,0,0,0,0,0,0,0.0,,handball.net
724,DJK TURA 05 Dümpten III,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,3,0,0,0,0,0,0,0,0,0.0,,handball.net
725,DJK Unitas HAAN E.V. III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,1,0,0,0,0,0,0,0,0,0.0,,handball.net
726,DJK VfR Mülheim Saarn,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,4,0,0,0,0,0,0,0,0,0.0,,handball.net
727,DJK Westfalia Hörde,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,4,0,0,0,0,0,0,0,0,0.0,,handball.net
728,Damen 2,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen,12901,1,0,0,0,0,0,0,0,0,0.0,,handball.net
729,ETUS Wedau,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,5,0,0,0,0,0,0,0,0,0.0,,handball.net
730,Eckernförder MTV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel C,12978,1,0,0,0,0,0,0,0,0,0.0,,handball.net
731,Ellerbeker TV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel D,12979,3,0,0,0,0,0,0,0,0,0.0,,handball.net
732,Elmar Herne 22 E.V.,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,2,0,0,0,0,0,0,0,0,0.0,,handball.net
733,FC Greffen,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,1,0,0,0,0,0,0,0,0,0.0,,handball.net
734,FC St. Pauli V,Hamburger Handballverband,Hamburger Handballverband,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen (241),13444,3,0,0,0,0,0,0,0,0,0.0,,handball.net
735,FC Vorwärts Wettringen III,Handballkreis Münsterland,Handballkreis Münsterland,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Münsterland Frauen,13228,2,0,0,0,0,0,0,0,0,0.0,,handball.net
736,FSG DJK Oberthal/Tus Hirstein 3,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,2,0,0,0,0,0,0,0,0,0.0,,handball.net
737,FT Adler KIEL,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel C,12978,2,0,0,0,0,0,0,0,0,0.0,,handball.net
738,Falken (f),Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,3,0,0,0,0,0,0,0,0,0.0,,handball.net
739,Fortschritt Mittweida,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen Ost,13097,3,0,0,0,0,0,0,0,0,0.0,,handball.net
740,Fortuna Düsseldorf 1895 E.V. 3f,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Nord,16922,1,0,0,0,0,0,0,0,0,0.0,,handball.net
741,Germania Zwenkau,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,2,0,0,0,0,0,0,0,0,0.0,,handball.net
742,Godesberger TV,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen,12901,2,0,0,0,0,0,0,0,0,0.0,,handball.net
743,HC Annaberg-B.,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen West,13098,2,0,0,0,0,0,0,0,0,0.0,,handball.net
744,HC TV Rhede III,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,1,0,0,0,0,0,0,0,0,0.0,,handball.net
745,HC Westfalia Herne e.V.,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,3,0,0,0,0,0,0,0,0,0.0,,handball.net
746,HCE BAD Oeynhausen,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,1,0,0,0,0,0,0,0,0,0.0,,handball.net
747,HCE Bergkamen 3.D,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,3,0,0,0,0,0,0,0,0,0.0,,handball.net
748,HCE Bergkamen 4.D,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,4,0,0,0,0,0,0,0,0,0.0,,handball.net
749,HF Untere SAAR 4,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,4,0,0,0,0,0,0,0,0,0.0,,handball.net
750,HG Itzenplitz,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,5,0,0,0,0,0,0,0,0,0.0,,handball.net
751,HG Kaarst / Büttgen II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,4,0,0,0,0,0,0,0,0,0.0,,handball.net
752,HG Owschlag-Kropp-Tetenhusen III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,1,0,0,0,0,0,0,0,0,0.0,,handball.net
753,HR Göllheim/Eisenberg/Asselheim/Kindenheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 1,12584,2,0,0,0,0,0,0,0,0,0.0,,handball.net
754,HSC Osterfeld,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,6,0,0,0,0,0,0,0,0,0.0,,handball.net
755,HSG Altenbeken/Buke,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,1,0,0,0,0,0,0,0,0,0.0,,handball.net
756,HSG Bliesgau,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,6,0,0,0,0,0,0,0,0,0.0,,handball.net
757,HSG Blomberg-Lippe 3,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,2,0,0,0,0,0,0,0,0,0.0,,handball.net
758,HSG Büchen/Siebeneichen,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,2,0,0,0,0,0,0,0,0,0.0,,handball.net
759,HSG Büchen/Siebeneichen II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,3,0,0,0,0,0,0,0,0,0.0,,handball.net
760,HSG Dudenhofen/Schifferstadt 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,4,0,0,0,0,0,0,0,0,0.0,,handball.net
761,HSG EGB Bielefeld,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,1,0,0,0,0,0,0,0,0,0.0,,handball.net
762,HSG EURO 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,1,0,0,0,0,0,0,0,0,0.0,,handball.net
763,HSG Eckbachtal 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 1,12584,3,0,0,0,0,0,0,0,0,0.0,,handball.net
764,HSG Eider Harde III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,2,0,0,0,0,0,0,0,0,0.0,,handball.net
765,HSG Eiderstedt,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,3,0,0,0,0,0,0,0,0,0.0,,handball.net
766,HSG Erfde-Pahlhude-Tellingstedt II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,4,0,0,0,0,0,0,0,0,0.0,,handball.net
767,HSG FC Schwarzerden - TV Kusel,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen,13032,7,0,0,0,0,0,0,0,0,0.0,,handball.net
768,HSG Fockbek/Nübbel/Alt Duvenstedt III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,5,0,0,0,0,0,0,0,0,0.0,,handball.net
769,HSG Fockbek/Nübbel/Alt Duvenstedt IV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,6,0,0,0,0,0,0,0,0,0.0,,handball.net
770,HSG Geislar-Oberkassel II,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen,12901,3,0,0,0,0,0,0,0,0,0.0,,handball.net
771,HSG Gettorf/Osdorf II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel C,12978,3,0,0,0,0,0,0,0,0,0.0,,handball.net
772,HSG Handball Lemgo,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,2,0,0,0,0,0,0,0,0,0.0,,handball.net
773,HSG Hattingen-Sprockhövel,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,4,0,0,0,0,0,0,0,0,0.0,,handball.net
774,HSG Herzhorn/Kollmar/Neuendorf III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,2,0,0,0,0,0,0,0,0,0.0,,handball.net
775,HSG Hiesfeld/Aldenrade IV,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,2,0,0,0,0,0,0,0,0,0.0,,handball.net
