staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
0318S0SV70000005VS5489BTVSK8S3O6-G,Bayern,Kreis Aschaffenburg,9,Kreisklasse,KK-Gr2 AB · Kreis Aschaffenburg,16,61,251,173,TSV Röllfeld,22,fussball.de
0310VOJHV4000008VS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,9,Kreisklasse,KK Augsburg Nord,13,21,86,61,SV Gablingen,10,fussball.de
0310VPD4D000004MVS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,9,Kreisklasse,KK Augsburg Ost,14,26,112,73,SV Ried,9,fussball.de
0310VP97HS000007VS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,9,Kreisklasse,KK Augsburg Süd,13,23,93,64,FC Kleinaitingen,12,fussball.de
0310VOJJGS00003QVS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,9,Kreisklasse,KK Augsburg West,14,27,134,76,SpVgg Westheim,9,fussball.de
0310VPA09S000006VS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,9,Kreisklasse,KK Neuburg · Kreis Augsburg,14,28,116,81,SV Steingriff,12,fussball.de
0316936ND8000006VS5489BUVSBBVPEU-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,9,Kreisklasse,Kreisklasse 1 BA · Kreis Bamberg/Bayreuth/Kulmb.,14,49,194,137,VfL Mürsbach,17,fussball.de
0316936NMC000003VS5489BUVSBBVPEU-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,9,Kreisklasse,Kreisklasse 2 BA · Kreis Bamberg/Bayreuth/Kulmb.,14,49,196,140,DJK-SC Mistendorf,15,fussball.de
0316936NRK000000VS5489BUVSBBVPEU-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,9,Kreisklasse,Kreisklasse 3 BA · Kreis Bamberg/Bayreuth/Kulmb.,14,49,234,141,(SG1) DJK Stappenbach I/DJK Vorra I,19,fussball.de
0311F7MK80000006VS5489BUVVARDA0V-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,9,Kreisklasse,Kreisklasse 4 BT KU · Kreis Bamberg/Bayreuth/Kulmb.,14,47,200,135,(SG1) TSV Wirsberg I/ FC Kupferberg I,18,fussball.de
0311F7MKF0000006VS5489BUVVARDA0V-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,9,Kreisklasse,Kreisklasse 5 BT KU · Kreis Bamberg/Bayreuth/Kulmb.,14,47,198,135,(SG1) TSV Bindlach I / SV Ramsenthal I,21,fussball.de
0314N7H9QG000005VS5489BTVU7GTVLE-G,Bayern,Kreis Cham/Schwandorf,9,Kreisklasse,Kreisklasse CHA/SAD Nord · Kreis Cham/Schwandorf,14,54,203,151,1. FC Rötz,22,fussball.de
0314N7H9GS000006VS5489BTVU7GTVLE-G,Bayern,Kreis Cham/Schwandorf,9,Kreisklasse,Kreisklasse CHA/SAD Ost · Kreis Cham/Schwandorf,14,52,167,144,SV Obertrübenbach,19,fussball.de
0314N7HAA8000006VS5489BTVU7GTVLE-G,Bayern,Kreis Cham/Schwandorf,9,Kreisklasse,Kreisklasse CHA/SAD Süd · Kreis Cham/Schwandorf,14,56,189,151,1. SG Regental,22,fussball.de
03124B3SLS000003VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,9,Kreisklasse,Kreisklasse 1 · Kreis Coburg/Kronach/Lichtenf.,16,63,273,184,1. FC Oberwohlsbach,24,fussball.de
03124B80A4000003VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,9,Kreisklasse,Kreisklasse 2 · Kreis Coburg/Kronach/Lichtenf.,16,64,299,178,SpVgg Isling,19,fussball.de
03124BA7KK000004VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,9,Kreisklasse,Kreisklasse 3 · Kreis Coburg/Kronach/Lichtenf.,16,63,287,181,TSV Coburg-Scheuerfeld,19,fussball.de
03124BCLCO000004VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,9,Kreisklasse,Kreisklasse 4 · Kreis Coburg/Kronach/Lichtenf.,16,64,265,183,(SG 1) TSV Gundelsdorf 1 / SV Reitsch 1,19,fussball.de
0314HDL92O000004VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,9,Kreisklasse,KK Nord 1 · Kreis Donau,14,28,104,77,SpVgg Ederheim,12,fussball.de
0314HDL980000004VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,9,Kreisklasse,KK Nord 2 · Kreis Donau,14,26,97,76,TSV Unterthürheim,12,fussball.de
0314HDL8LS000004VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,9,Kreisklasse,KK West 1 · Kreis Donau,13,25,90,64,SpVgg Ellzee,10,fussball.de
0314HDL8TG000003VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,9,Kreisklasse,KK West 2 · Kreis Donau,15,38,157,104,SSV Neumünster-Unterschöneberg,16,fussball.de
031550A69C000059VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,411 Kreisklasse 1 · Kreis Donau/Isar,14,28,103,78,SV Buxheim,10,fussball.de
031550A7O4000050VS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,412 Kreisklasse 2 · Kreis Donau/Isar,14,28,119,78,ST Scheyern,12,fussball.de
031550A92C00002DVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,413 Kreisklasse 3 · Kreis Donau/Isar,14,27,106,76,FVgg Gammelsdorf,10,fussball.de
031550AAJO00001CVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,414 Kreisklasse 4 · Kreis Donau/Isar,14,28,98,80,FC Türkgücü Erding,10,fussball.de
0314BIOJEG000006VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,9,Kreisklasse,Kreisklasse 1 · Kreis Erlangen/Pegnitzgrund,14,35,153,98,Hammerbacher SV,15,fussball.de
0314BIOJPG000003VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,9,Kreisklasse,Kreisklasse 2 · Kreis Erlangen/Pegnitzgrund,14,32,147,92,SV Langensendelbach,12,fussball.de
0314BIOJUS000006VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,9,Kreisklasse,Kreisklasse 3 · Kreis Erlangen/Pegnitzgrund,14,34,139,93,(SG) Bieberbach/Wichsenstein,15,fussball.de
0314BIOK4G000005VS5489BUVSBBVPEU-G,Bayern,Kreis Erlangen/Pegnitzgrund,9,Kreisklasse,Kreisklasse 4 · Kreis Erlangen/Pegnitzgrund,14,30,133,87,SpVgg Sittenbachtal,15,fussball.de
0314CD7204000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,9,Kreisklasse,KK  1 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,15,61,267,175,FSV Naila,22,fussball.de
0314CD727C000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,9,Kreisklasse,KK  2 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,55,219,149,SpVgg Faßmannsreuth,20,fussball.de
0314CD72D4000005VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,9,Kreisklasse,KK  3 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,55,301,158,SV Union Selb II,24,fussball.de
0314CD72J0000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,9,Kreisklasse,KK 4 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,55,250,157,SV Pechbrunn,22,fussball.de
030UHNHC8S00001OVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,9,Kreisklasse,Kreisklasse 1 · Kreis Inn/Salzach,14,28,84,78,TSV Emmering,12,fussball.de
030UHNHE8C00001QVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,9,Kreisklasse,Kreisklasse 2 · Kreis Inn/Salzach,14,27,105,76,VfL Waldkraiburg,12,fussball.de
030UHNHFJ400003DVS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,9,Kreisklasse,Kreisklasse 3 · Kreis Inn/Salzach,14,25,80,68,SpVgg Pittenhart,9,fussball.de
030UHNHH4S000000VS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,9,Kreisklasse,Kreisklasse 4 · Kreis Inn/Salzach,14,28,110,80,TSV Petting,12,fussball.de
0319TBPBTC000004VS5489BTVSK8S3O6-G,Bayern,Kreis München,9,Kreisklasse,111 Kreisklasse 1 · Kreis München,14,21,75,56,TSV Bergkirchen,7,fussball.de
031A5M08I4000004VS5489BUVV628VP4-G,Bayern,Kreis München,9,Kreisklasse,112 Kreisklasse 2 · Kreis München,14,18,100,50,TSV Milbertshofen,9,fussball.de
031A5MGKBC000004VS5489BUVV628VP4-G,Bayern,Kreis München,9,Kreisklasse,113 Kreisklasse 3 · Kreis München,14,19,82,57,FC Anadolu Bayern,9,fussball.de
031A5NLDS0000004VS5489BUVV628VP4-G,Bayern,Kreis München,9,Kreisklasse,114 Kreisklasse 4 · Kreis München,14,19,109,56,SC München,9,fussball.de
031A5OD0N8000004VS5489BUVV628VP4-G,Bayern,Kreis München,9,Kreisklasse,115 Kreisklasse 5 · Kreis München,13,15,74,41,FC Rot-Weiß Oberföhring,7,fussball.de
031A5ORU68000004VS5489BUVV628VP4-G,Bayern,Kreis München,9,Kreisklasse,116 Kreisklasse 6 · Kreis München,14,17,59,47,FC Anzing-Parsdorf,7,fussball.de
0313RDHACS000005VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,9,Kreisklasse,Kreisklasse Nord · Kreis Neumarkt/Jura,14,35,120,98,TV Eckersmühlen,13,fussball.de
0313RDHAJ8000006VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,9,Kreisklasse,Kreisklasse Ost · Kreis Neumarkt/Jura,14,31,112,85,DJK Eintracht Allersberg,12,fussball.de
0313RDHAOC000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,9,Kreisklasse,Kreisklasse Süd · Kreis Neumarkt/Jura,14,32,104,87,FSV Berngau,11,fussball.de
0313RDHATK000007VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,9,Kreisklasse,Kreisklasse West · Kreis Neumarkt/Jura,14,31,122,90,(SG) Gunzenhausen/Unterwurmbach,10,fussball.de
0314CNBVIG000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,9,Kreisklasse,KK 4 Straubing · Kreis Niederbayern Ost,14,49,196,139,SC 1928 Rain,18,fussball.de
0314CNBVOS000009VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,9,Kreisklasse,KK 5 Deggendorf · Kreis Niederbayern Ost,14,49,239,136,FC Wallersdorf,18,fussball.de
03152PU6VS000008VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern Ost,9,Kreisklasse,KK 6 Freyung/Regen · Kreis Niederbayern Ost,14,49,186,136,DJK SG Schönbrunn,16,fussball.de
0314CNHLUK000007VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,9,Kreisklasse,KK 7 Passau · Kreis Niederbayern Ost,14,48,206,130,SSV Jandelsbrunn,19,fussball.de
0314CNDU2O000006VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,9,Kreisklasse,KK 8 Pocking · Kreis Niederbayern Ost,14,49,202,142,DJK Jägerwirth,16,fussball.de
0316T2V34G000006VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,9,Kreisklasse,KK 1 Kelheim · Kreis Niederbayern West,14,49,221,141,(SG) Ihrlerstein/Essing,16,fussball.de
0316T2V3CS000006VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,9,Kreisklasse,KK 2 Landshut · Kreis Niederbayern West,14,49,173,142,SC Landshut-Berg,15,fussball.de
0316T2V3IK000005VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,9,Kreisklasse,KK 3 Dingolfing · Kreis Niederbayern West,14,49,209,136,SV Mengkofen,16,fussball.de
0316T2V3R8000006VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,9,Kreisklasse,KK 9 Pfarrkirchen · Kreis Niederbayern West,14,49,224,138,DJK SV Geratskirchen,15,fussball.de
0317T8B784000006VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,9,Kreisklasse,KK-Gr 1 N/F · Kreis Nürnberg/Frankenhöhe,14,41,165,116,TV Mkt. Weiltingen,16,fussball.de
0317T8B7GC000000VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,9,Kreisklasse,KK-Gr 2 N/F · Kreis Nürnberg/Frankenhöhe,14,41,157,115,TSV Elpersdorf,13,fussball.de
0317T8B7LC000002VS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,9,Kreisklasse,KK-Gr 3 N/F · Kreis Nürnberg/Frankenhöhe,14,39,167,109,FC Serbia Nürnberg,13,fussball.de
0317T8B8E400000UVS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,9,Kreisklasse,KK-Gr 4 N/F · Kreis Nürnberg/Frankenhöhe,14,42,175,120,ASC Boxdorf,18,fussball.de
030ULO1TVS00004AVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,9,Kreisklasse,Kreisklasse Rgbg Gruppe 1 · Kreis Regensburg,15,62,261,169,SV Wiesent,22,fussball.de
030ULO1VO000005AVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,9,Kreisklasse,Kreisklasse Rgbg Gruppe 2 · Kreis Regensburg,14,53,280,150,SV Wenzenbach II,17,fussball.de
030ULO20VS00002NVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,9,Kreisklasse,Kreisklasse Rgbg Gruppe 3 · Kreis Regensburg,14,56,247,161,TSV Brunn,22,fussball.de
03135BG1KC000007VS5489BTVU7GTVLE-G,Bayern,Kreis Rhön,9,Kreisklasse,Kreisklasse Rhön 1,14,46,191,127,(SG 1) VfR Sulzthal / SV Ramsthal,17,fussball.de
03135BG1OK000007VS5489BTVU7GTVLE-G,Bayern,Kreis Rhön,9,Kreisklasse,Kreisklasse Rhön 2,14,45,181,130,VfR Stadt Bischofsheim,18,fussball.de
03135B0B08000008VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,9,Kreisklasse,KK-Gr 1 SW · Kreis Schweinfurt,14,44,192,120,SV Mühlhausen/Schraudenbach e.V.,16,fussball.de
03135B0B7K000008VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,9,Kreisklasse,KK-Gr 2 SW · Kreis Schweinfurt,15,58,270,168,SG Heidenfeld/Hirschfeld e.V.,23,fussball.de
03135B0BCG000007VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,9,Kreisklasse,KK-Gr 3 SW · Kreis Schweinfurt,15,55,239,159,VfR Hermannsberg-Breitbr.,21,fussball.de
03135BAHNC00005MVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,9,Kreisklasse,KK-Gr 1 WÜ · Kreis Würzburg,15,55,208,155,SC Lindleinsmühle,16,fussball.de
03135BAJDK00000PVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,9,Kreisklasse,KK-Gr 2 WÜ · Kreis Würzburg,15,53,191,140,SC Schwarzach,16,fussball.de
03135BAKKO00005OVS5489BTVU7GTVLE-G,Bayern,Kreis Würzburg,9,Kreisklasse,KK-Gr 3 WÜ · Kreis Würzburg,15,54,190,152,SV Trennfeld,17,fussball.de
030RC3EMFG000000VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,9,Kreisklasse,Kreisklasse Gruppe 1 · Kreis Zugspitze,14,23,84,65,SC Fürstenfeldbruck,9,fussball.de
030RC3ENO000001AVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,9,Kreisklasse,Kreisklasse Gruppe 2 · Kreis Zugspitze,14,26,101,73,(SG) SC Gaissach/SV Wackersb. I,10,fussball.de
030RC3EPD0000027VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,9,Kreisklasse,Kreisklasse Gruppe 3 · Kreis Zugspitze,14,25,118,69,SC Pöcking,7,fussball.de
030RC3EQRO00003KVS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,9,Kreisklasse,Kreisklasse Gruppe 4 · Kreis Zugspitze,14,25,94,71,TSV Steingaden,12,fussball.de
0317AGQFO8000005VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,9,Kreisliga A,Herren Kreisliga A St.1 · Kreis Berlin,16,16,82,47,1. FC PV Nord,6,fussball.de
0317AGQG4K000005VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,9,Kreisliga A,Herren Kreisliga A St.2 · Kreis Berlin,15,14,66,41,Spandauer Kickers II,6,fussball.de
0317AGQG98000005VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,9,Kreisliga A,Herren Kreisliga A St.3 · Kreis Berlin,16,16,71,42,SSV Köpenick-Oberspree,6,fussball.de
0317AGQGE8000005VS5489BUVSBBVPEU-G,Berlin,Kreis Berlin,9,Kreisliga A,Herren Kreisliga A St.4 · Kreis Berlin,16,16,87,42,Berlin Lions FC,6,fussball.de
031A7VJFN800000IVS5489BUVV628VP4-G,Brandenburg,Kreis Dahme/Fläming,9,Kreisoberliga,Herren Dahme/Fläming Liga,16,23,127,63,Eintracht Miersdorf/Zeuthen II,7,fussball.de
0318V3HQSC000006VS5489BUVV628VP4-G,Brandenburg,Kreis Havelland,9,Kreisoberliga,Kreisoberliga · Kreis Havelland,16,15,75,44,SV Dallgow 47,6,fussball.de
031AJ0N5O8000008VS5489BUVV628VP4-G,Brandenburg,Kreis Niederlausitz,9,Kreisoberliga,Kreisoberliga Niederlausitz,16,8,36,23,SpG Briesen/Dissen I,3,fussball.de
03142N107G00000CVS5489BUVSBBVPEU-G,Brandenburg,Kreis Oberhavel/Barnim,9,Kreisoberliga,Kreisoberliga · Kreis Oberhavel/Barnim,16,8,29,21,SV Grün-Weiss Ahrensfelde II,3,fussball.de
0319MOBIO800000IVS5489BUVV628VP4-G,Brandenburg,Kreis Ostbrandenburg,9,Kreisoberliga,Ostbrandenburgliga,16,14,65,40,FC Neuenhagen 1913,6,fussball.de
0318TDHPOG00000HVS5489BUVV628VP4-G,Brandenburg,Kreis Prignitz/Ruppin,9,Kreisoberliga,Kreisoberliga · Kreis Prignitz/Ruppin,14,7,35,21,SV Eintracht Alt Ruppin,3,fussball.de
031DRH3RK0000004VS5489BUVUR5FS5A-G,Brandenburg,Kreis Südbrandenburg,9,Kreisoberliga,Südbrandenburgliga,14,7,39,21,Wacker Schönwalde,6,fussball.de
0316DJ5P8S000004VS5489BUVSBBVPEU-G,Brandenburg,Kreis Uckermark,9,Kreisoberliga,Uckermarkliga,10,3,8,8,FC Husaria Schwedt,3,fussball.de
031FMDB7T400000MVS5489BTVUS470OH-G,Bremen,Kreis Bremen-Stadt,9,2.Kreisliga (B),Kreisliga B1 - Winterrunde · Kreis Bremen-Stadt,13,14,87,41,BSC Hastedt III,7,fussball.de
031FMEC720000005VS5489BTVUS470OH-G,Bremen,Kreis Bremen-Stadt,9,2.Kreisliga (B),Kreisliga B2 - Winterrunde · Kreis Bremen-Stadt,13,17,100,50,All Stars FC II,9,fussball.de
031FMETBPO000005VS5489BTVUS470OH-G,Bremen,Kreis Bremen-Stadt,9,2.Kreisliga (B),Kreisliga B3 - Winterrunde · Kreis Bremen-Stadt,13,13,81,39,BSC Hastedt II,9,fussball.de
031FMEV8C0000004VS5489BTVUS470OH-G,Bremen,Kreis Bremen-Stadt,9,2.Kreisliga (B),Kreisliga B4 - Winterrunde · Kreis Bremen-Stadt,13,18,127,53,AFC Bremen,9,fussball.de
0318JU05VC00000DVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 01 · Kreisebene Hamburg,15,28,151,79,SVNA 3.Hr.,9,fussball.de
0318JU065S00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 02 · Kreisebene Hamburg,15,24,158,71,Tonndorf-Lohe 1.Hr.,12,fussball.de
0318JU06C800000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 03 · Kreisebene Hamburg,13,17,95,46,Lorbeer 2.Hr.,9,fussball.de
0318JU06IS00000DVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 04 · Kreisebene Hamburg,16,32,246,93,Lorbeer 1.Hr.,12,fussball.de
0318JU06P800000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 05 · Kreisebene Hamburg,15,27,197,79,tus BERNE 2.Hr.,12,fussball.de
0318JU06VK00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 06 · Kreisebene Hamburg,16,32,201,93,Alstertal-Langenhorn 3.Hr.,12,fussball.de
0318JU076400000DVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 07 · Kreisebene Hamburg,14,21,161,60,Alstertal-Langenhorn 2.Hr.,10,fussball.de
0318JU07C8000003VS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 08 · Kreisebene Hamburg,14,20,121,56,Tangstedt 1.Hr.,9,fussball.de
0318JU07IO000000VS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 09 · Kreisebene Hamburg,14,22,152,65,Blau-Weiß 96 2.Hr.,12,fussball.de
0318JU07PO00000AVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 10 · Kreisebene Hamburg,16,32,222,88,FC Hamburger Berg 1.Hr.,12,fussball.de
0318JU07VS00000CVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 11 · Kreisebene Hamburg,14,22,146,66,Lurup 2.Hr.,12,fussball.de
0318JU086400000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,9,Kreisklasse,KK 12 · Kreisebene Hamburg,13,23,142,64,Buchholz 2.Hr.,12,fussball.de
031BH1N8PO000009VS5489BUVUR5FS5A-G,Hessen,Kreis Alsfeld,9,Kreisliga A,KLA Alsfeld/Gießen,16,52,228,149,FSG Kirtorf/Antrifttal,18,fussball.de
031B3JKJJC00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Bergstraße,9,Kreisliga A,KLA Bergstraße,16,44,222,128,TG Jahn Trösel,18,fussball.de
031B615NJG000000VS5489BTVSK8S3O6-G,Hessen,Kreis Biedenkopf,9,Kreisliga A,KLA Biedenkopf,15,40,186,114,SG Mornsh/Erdh/Frohnh,15,fussball.de
0318JI1TLS000000VS5489BUVV628VP4-G,Hessen,Kreis Büdingen,9,Kreisliga A,KLA Büdingen,15,39,165,113,Sportfreunde Oberau II,15,fussball.de
03198VGLQ000000AVS5489BTVSK8S3O6-G,Hessen,Kreis Darmstadt,9,Kreisliga A,KLA Darmstadt,13,21,109,62,SV Traisa,12,fussball.de
031APLI15000000BVS5489BTVSK8S3O6-G,Hessen,Kreis Dieburg,9,Kreisliga A,KLA Dieburg,16,48,215,134,SV 1958 Sickenhofen,18,fussball.de
031BGH3Q54000009VS5489BUVUR5FS5A-G,Hessen,Kreis Dillenburg,9,Kreisliga A,KLA Dillenburg,14,39,206,110,TuS Driedorf,15,fussball.de
031AHPQLES000008VS5489BTVSK8S3O6-G,Hessen,Kreis Frankenberg,9,Kreisliga A,KLA Frankenberg,15,42,206,122,TSV Bromskirchen,15,fussball.de
031BOO2DF800000BVS5489BUVUR5FS5A-G,Hessen,Kreis Frankfurt,9,Kreisliga A,KLA Frankfurt Gr.1,16,46,281,134,SC Riedberg,18,fussball.de
031BOO2DN800000DVS5489BUVUR5FS5A-G,Hessen,Kreis Frankfurt,9,Kreisliga A,KLA Frankfurt Gr.2,17,47,214,135,FC Gudesding Frankfurt II,15,fussball.de
031AG60RD400000CVS5489BTVSK8S3O6-G,Hessen,Kreis Friedberg,9,Kreisliga A,KLA Friedberg,16,49,228,141,SV Assenheim,15,fussball.de
031BPQCN74000009VS5489BUVUR5FS5A-G,Hessen,Kreis Fulda,9,Kreisliga A,KLA Ost · Kreis Fulda,15,51,238,144,TSV Weyhers/Ebersberg,20,fussball.de
031BPQCN0K00000AVS5489BUVUR5FS5A-G,Hessen,Kreis Fulda,9,Kreisliga A,KLA West · Kreis Fulda,14,49,176,132,SG Büchenberg/Uttrichshausen,24,fussball.de
031B5PK3G0000008VS5489BTVSK8S3O6-G,Hessen,Kreis Gelnhausen,9,Kreisliga A,KLA Gelnhausen,17,60,285,171,TSV 07 Höchst II,18,fussball.de
031CPRAMBG00000BVS5489BUVUR5FS5A-G,Hessen,Kreis Gießen,9,Kreisliga A,KLA Gießen,16,47,243,133,FC 1926 Großen-Buseck,15,fussball.de
0319749DBC000009VS5489BUVV628VP4-G,Hessen,Kreis Groß-Gerau,9,Kreisliga A,KLA Groß-Gerau,15,34,174,100,SSV Raunheim,15,fussball.de
031B4FFFGG00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Hanau,9,Kreisliga A,KLA Hanau,17,56,307,159,SG Marköbel,16,fussball.de
031BESEBPC000008VS5489BTVUS470OH-G,Hessen,Kreis Hersfeld-Rotenburg,9,Kreisliga A,KLA Nord · Kreis Hersfeld-Rotenburg,15,52,212,150,SG Kuppenrhön,19,fussball.de
031F9HLQL800000EVS5489BTVUS470OH-G,Hessen,Kreis Hochtaunus,9,Kreisliga A,KLA Hochtaunus,17,51,309,144,SG Oberhöchstadt II,16,fussball.de
0318JU9OQ0000008VS5489BUVV628VP4-G,Hessen,Kreis Hofgeismar-Wolfhagen,9,Kreisliga A,KLA Hofgeism-Wolfh · Kreis Hofgeismar-Wolfhagen,14,43,168,115,SG Elbetal,16,fussball.de
0317AIBS2C000009VS5489BUVSBBVPEU-G,Hessen,Kreis Kassel,9,Kreisliga A,KLA Kassel Gr.1,12,30,159,88,SG Escherode/Uschlag,16,fussball.de
0317AIBSAS00000AVS5489BUVSBBVPEU-G,Hessen,Kreis Kassel,9,Kreisliga A,KLA Kassel Gr.2,11,27,132,77,SBV 07 Kassel,15,fussball.de
031DEG7J8K000000VS5489BTVUS470OH-G,Hessen,Kreis Lauterbach-Hünfeld,9,Kreisliga A,KLA Mitte · Kreis Lauterbach-Hünfeld,15,53,214,153,SG Haselbach,24,fussball.de
03196OCGJC00000CVS5489BUVV628VP4-G,Hessen,Kreis Limburg-Weilburg,9,Kreisliga A,KLA Limb-Weilb · Kreis Limburg-Weilburg,17,56,256,162,FC Dorndorf,16,fussball.de
0319B1IJR8000000VS5489BUVV628VP4-G,Hessen,Kreis Maintaunus,9,Kreisliga A,KLA Maintaunus,16,46,243,130,FC TÜRK Kelsterbach II,18,fussball.de
031AQSAPK8000002VS5489BTVSK8S3O6-G,Hessen,Kreis Marburg,9,Kreisliga A,KLA Marburg,17,56,239,156,SV Beltershausen,17,fussball.de
031AQ1034G00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Odenwald,9,Kreisliga A,KLA Odenwald,17,57,277,163,FSV Erbach,21,fussball.de
