staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
12987,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Plön,9,6,363,12,TSV Schönberg II,4,handball.net
13293,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,10,3,124,6,SG Bünde-Dünne III,2,handball.net
12784,Handballkreis Dortmund,Handballkreis Dortmund,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKDO-1. KK-M,12,6,309,12,ATV Dorstfeld 2,2,handball.net
12686,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12,9,400,18,TUS Brockhagen III,4,handball.net
13009,Handballkreis Hagen/Ennepe-Ruhr,Handballkreis Hagen/Ennepe-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,MÄNNER KREISklasse HKHR,8,3,155,6,HSG Wetter/Grundschöttel 2,2,handball.net
12715,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,8,1,57,2,SG Handball Kamen III,2,handball.net
13048,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,11,3,164,6,HSG Re/Oe II,2,handball.net
15392,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKISAR 1. Kreisklasse MÄNNER,8,4,142,8,SG Iserlohn-Sümmern H2,3,handball.net
15837,Handballkreis Lippe,Handballkreis Lippe,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKLIP Kreisklasse Männer,10,6,278,12,TSV Schloss Neuhaus 3,2,handball.net
14376,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,8,1,51,2,TuS Südhemmern,2,handball.net
14377,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,9,3,151,6,TSV GWD Minden 3,2,handball.net
13229,Handballkreis Münsterland,Handballkreis Münsterland,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse 1 Münsterland Männer,12,5,302,10,VFL Sassenberg,2,handball.net
12582,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 1,11,11,571,22,HC Gonsenheim 3,6,handball.net
12583,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,11,14,798,28,SG LaFt - Herren,6,handball.net
14384,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel Ost,11,5,262,10,HSG Ottweiler/Steinbach,4,handball.net
14385,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel West,9,6,347,12,HC St. Johann,3,handball.net
14739,Bergischer HK,Bergischer HK,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. Regionsklasse Männer BHK,8,3,84,6,Wermelskirchener TV III,2,handball.net
15942,HK Düsseldorf,HK Düsseldorf,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. Regionsklasse Männer (HK Düsseldorf),9,0,0,0,Hildener Wölfe 3m,0,handball.net
15677,HK Krefeld-Grenzland,HK Krefeld-Grenzland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. BK Männer,13,0,0,0,ASV Rurtal Hückelhoven E.V. II,0,handball.net
14329,HK Köln-Rheinberg,HK Köln-Rheinberg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2.Regionsklasse Männer,13,0,0,0,Brühler TV III,0,handball.net
13119,HR Leipzig,HR Leipzig,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. RK Männer,8,5,238,10,VFB Eilenburg II,4,handball.net
13297,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Männer 2.Kreisklasse,8,2,89,4,TUS Brake III,2,handball.net
12785,Handballkreis Dortmund,Handballkreis Dortmund,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,hkdo-2. KK-M,7,1,39,2,VfL Aplerbeckermark 2. Herren,2,handball.net
12682,Handballkreis Gütersloh,Handballkreis Gütersloh,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,HBKGT Männer 2. Kreisklasse,12,11,574,22,TUS Brockhagen IV,4,handball.net
12714,Handballkreis Hellweg,Handballkreis Hellweg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Männer 2 Kreisklasse HKH,9,1,52,2,SC Eintr.Heessen 01/45 Handball E.V.,2,handball.net
13037,Handballkreis Industrie,Handballkreis Industrie,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,HKI-M-2. Kreisklasse,11,4,148,8,SUS 1927 E.V. Olfen,2,handball.net
15391,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,HKISAR 2. Kreisklasse Männer,7,0,0,0,HV Sundern H2,0,handball.net
13231,Handballkreis Münsterland,Handballkreis Münsterland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Kreisklasse 2 Münsterland Männer Staffel 1,9,3,183,6,HSG NRG 2025 III,2,handball.net
13232,Handballkreis Münsterland,Handballkreis Münsterland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Kreisklasse 2 Münsterland Männer Staffel 2,9,2,94,4,TV Friesen Telgte II,2,handball.net
14397,Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,10,7,317,14,TV Niederwürzbach 2,4,handball.net
15678,HK Krefeld-Grenzland,HK Krefeld-Grenzland,12,3. Bezirksklasse / 3. Kreisklasse / 3. Regionsklasse,3. BK Männer,11,0,0,0,Borussia VFL 1900 Mönchengladbach 4,0,handball.net
13298,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,12,3. Bezirksklasse / 3. Kreisklasse / 3. Regionsklasse,Männer 3.Kreisklasse,9,2,109,4,VfL Herford 3. Männer,2,handball.net
12786,Handballkreis Dortmund,Handballkreis Dortmund,12,3. Bezirksklasse / 3. Kreisklasse / 3. Regionsklasse,hkdo-Hobbyliga-Männer,8,2,83,4,SC Huckarde-Rahm 4,2,handball.net
13040,Handballkreis Industrie,Handballkreis Industrie,12,3. Bezirksklasse / 3. Kreisklasse / 3. Regionsklasse,HKI-M-3. Kreisklasse,10,3,134,6,TV Gladbeck 1912 e.V. III,2,handball.net
13233,Handballkreis Münsterland,Handballkreis Münsterland,12,3. Bezirksklasse / 3. Kreisklasse / 3. Regionsklasse,Kreisklasse 3 Münsterland Männer,9,1,58,2,VFL Eintracht Mettingen II,2,handball.net
13047,Handballkreis Industrie,Handballkreis Industrie,13,4. Bezirksklasse / 4. Kreisklasse / 4. Regionsklasse,HKI-Ü35,12,1,1,2,SG Suderwich Ü35,2,handball.net
