staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
53271,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Nord-Harz,8,0,0,0,1. Magdeburger BC II,0,basketball-bund.net
53272,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Süd (53272),8,0,0,0,ASV Mammuts Sangerhausen,0,basketball-bund.net
53848,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLN,8,0,0,0,BBC Rendsburg 3,0,basketball-bund.net
53849,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLS,8,0,0,0,1. SC Norderstedt 2,0,basketball-bund.net
52810,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren,10,0,0,0,BBC Bayreuth 4,0,basketball-bund.net
54508,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Mitte 26/27,7,0,0,0,MTV Baskets Ingolstadt 3,0,basketball-bund.net
54507,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Nord 26/27,6,0,0,0,DJK Eichstätt 2,0,basketball-bund.net
54509,Bayern,Bayern,10,Bezirksklasse,Bezirksklasse Herren Süd 26/27,7,0,0,0,BG Illertal 3,0,basketball-bund.net
55571,Bayern,Bayern,10,Bezirksklasse,UFR Bezirksklasse Herren West,7,0,0,0,BG Elsenfeld/Großwallstadt 2,0,basketball-bund.net
54680,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Braunschweig Herren,9,0,0,0,Eintracht Braunschweig 4,0,basketball-bund.net
55706,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Göttingen Herren,5,0,0,0,ASC 46 Göttingen IV,0,basketball-bund.net
53678,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren,10,0,0,0,(spielfrei),0,basketball-bund.net
54540,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / Ost,7,0,0,0,Hanover Basketball Dragons 2,0,basketball-bund.net
54541,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Herren / West,9,0,0,0,Mühlenberger SV 2,0,basketball-bund.net
54198,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Nord Herren,6,0,0,0,BC-VSK Osterholz-Scharmbeck,0,basketball-bund.net
54910,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Ost Herren,7,0,0,0,BG True Lions,0,basketball-bund.net
54197,Niedersachsen,Niedersachsen,10,Regionsklasse,Regionsklasse Süd Herren,5,0,0,0,BTS Neustadt V,0,basketball-bund.net
54958,Sachsen,Sachsen,10,Bezirksklasse,Bezirksklasse Leipzig Herren,8,0,0,0,BBV 1950 Wurzen 2,0,basketball-bund.net
52665,Baden-Württemberg,Baden-Württemberg,11,Kreisliga A,BBW1 Kreisliga A Männer,9,0,0,0,BG Viernheim/Weinheim 4,0,basketball-bund.net
55022,Baden-Württemberg,Baden-Württemberg,11,Kreisliga A,BBW4 Kreisliga Nord,8,0,0,0,KSG Eislingen,0,basketball-bund.net
55025,Baden-Württemberg,Baden-Württemberg,11,Kreisliga A,BBW4 Kreisliga West,8,0,0,0,KKK Haiterbach 3,0,basketball-bund.net
52811,Bayern,Bayern,11,Kreisliga,Kreisliga Herren A,9,0,0,0,1. FC Baunach 3,0,basketball-bund.net
53735,Bayern,Bayern,11,Kreisliga,Kreisliga Herren A (MI-KLHA) 2026/27,9,0,0,0,MTV München 3,0,basketball-bund.net
52812,Bayern,Bayern,11,Kreisliga,Kreisliga Herren B,9,0,0,0,ATS Kulmbach 2,0,basketball-bund.net
53736,Bayern,Bayern,11,Kreisliga,Kreisliga Herren B (MI-KLHB) 2026/27,8,0,0,0,AK Tigers München,0,basketball-bund.net
53718,Bayern,Bayern,11,Kreisliga,MFR Kreisliga Herren Mitte,7,0,0,0,DJK Nürnberg-Eibach,0,basketball-bund.net
53716,Bayern,Bayern,11,Kreisliga,MFR Kreisliga Herren Nord,7,0,0,0,CVJM Erlangen 3,0,basketball-bund.net
55049,Berlin,Berlin,11,Kreisliga,Herren Kreisliga A,11,0,0,0,BC Lions Moabit 5,0,basketball-bund.net
55050,Berlin,Berlin,11,Kreisliga,Herren Kreisliga B,11,0,0,0,ALBA Berlin 7,0,basketball-bund.net
55051,Berlin,Berlin,11,Kreisliga,Herren Kreisliga C,12,0,0,0,AC Berlin 1,0,basketball-bund.net
53491,Hamburg,Hamburg,11,Kreisliga,Herren Kreisliga A (53491),8,0,0,0,Ahrensburger TSV von 1874 (1),0,basketball-bund.net
53492,Hamburg,Hamburg,11,Kreisliga,Herren Kreisliga B (53492),7,0,0,0,Ahrensburger TSV von 1874 (2),0,basketball-bund.net
53493,Hamburg,Hamburg,11,Kreisliga,Herren Kreisliga C (53493),7,0,0,0,20HOOP HH-Eppendorf e.V.,0,basketball-bund.net
56084,Hamburg,Hamburg,11,Kreisliga,Herren Senioren II Ost,6,0,0,0,Bramfelder SV von 1945 (1),0,basketball-bund.net
53490,Hamburg,Hamburg,11,Kreisliga,Herren Senioren II West,7,0,0,0,BG Halstenbek / Pinneberg (1),0,basketball-bund.net
52946,Hessen,Hessen,11,Kreisliga A,Herren Kreisliga A (52946),10,4,529,8,BC Wiesbaden 2,2,basketball-bund.net
55954,Hessen,Hessen,11,Kreisliga A,Kreisliga A Herren Ost,10,4,512,8,TS Klein-Krotzenburg 1,2,basketball-bund.net
55955,Hessen,Hessen,11,Kreisliga A,Kreisliga A Herren West,10,5,618,10,Baskets Limburg 2,2,basketball-bund.net
53463,Hessen,Hessen,11,Kreisliga,Kreisliga Herren,7,1,128,2,FC Homberg 1924 e.V.,2,basketball-bund.net
54668,Hessen,Hessen,11,Kreisliga A,Kreisliga Herren A (54668),8,3,315,6,Lich Basketball e.V. 4,2,basketball-bund.net
54681,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Braunschweig Herren Nord,8,0,0,0,MSG VT Union Gr. Ilsede/TB Lengede,0,basketball-bund.net
54682,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Braunschweig Herren Süd,5,0,0,0,Eintracht Braunschweig 5,0,basketball-bund.net
53689,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Herren (53689),9,0,0,0,(spielfrei),0,basketball-bund.net
54553,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Herren / Ost,7,0,0,0,BG Godshorn-Langenhagen,0,basketball-bund.net
54554,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Herren / West,9,0,0,0,ASV Panthers,0,basketball-bund.net
54773,Niedersachsen,Niedersachsen,11,Kreisliga,Kreisliga Herren Ost,10,0,0,0,Bürgerfelder TB IV,0,basketball-bund.net
55506,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Essen,12,0,0,0,Altenessener TV 4,0,basketball-bund.net
54920,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Herren (1KLH),9,0,0,0,BG Monheim 2,0,basketball-bund.net
54419,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Herren Bochum,7,0,0,0,BC Langendreer 3,0,basketball-bund.net
54843,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Kreis-EN,5,0,0,0,SG Voerde Schwelm 4,0,basketball-bund.net
55169,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Ostwestfalen Ost,9,3,358,6,Bad Oeynhausen Baskets 2,2,basketball-bund.net
55168,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1. Kreisliga Ostwestfalen West,7,1,114,2,FC Stukenbrock Wombats,2,basketball-bund.net
56069,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,1.KLH Köln,13,0,0,0,BC Pesch,0,basketball-bund.net
