rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
744,TSV Dürrenbüchig,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga KF St.1 · Baden,031621LD9400000CVS5489BTVU7GTVLE-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
745,TSV Handschuhsheim,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga St. 2 · Baden,031621LCV400000BVS5489BTVU7GTVLE-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
746,TSV Handschuhsheim 2,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga KF St.2 · Baden,031621LDE800000CVS5489BTVU7GTVLE-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
747,TSV Münchingen II,Württemberg,Württemberg,5,Landesliga,Landesliga 1 · Württemberg,031CQMSMOK00000CVS5489BUVUR5FS5A-G,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
748,TSV Nellmersbach,Württemberg,Württemberg,5,Landesliga,Landesliga 1 · Württemberg,031CQMSMOK00000CVS5489BUVUR5FS5A-G,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
749,TSV Neuenstein II,Württemberg,Württemberg,5,Landesliga,Landesliga 1 · Württemberg,031CQMSMOK00000CVS5489BUVUR5FS5A-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
750,TSV Ruppertshofen,Württemberg,Württemberg,5,Landesliga,Landesliga 1 · Württemberg,031CQMSMOK00000CVS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
751,TSV Sondelfingen,Württemberg,Württemberg,5,Landesliga,Landesliga 2 · Württemberg,031CQMSN14000007VS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
752,TSV Tettnang II,Württemberg,Württemberg,5,Landesliga,Landesliga 2 · Württemberg,031CQMSN14000007VS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
753,TSV Waldangelloch,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga St. 3 · Baden,031621LD4400000CVS5489BTVU7GTVLE-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
754,TuS Birk,Mittelrhein,Mittelrhein,5,Landesliga,"Frauen-Landesliga, Staffel 1 · Mittelrhein",031DHDD1L0000002VS5489BUVUR5FS5A-G,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
755,TuS Chlodwig Zülpich Frauen,Mittelrhein,Mittelrhein,5,Landesliga,"Frauen-Landesliga, Staffel 2 · Mittelrhein",031DHDD1QC000002VS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
756,TuS Homburg-Bröltal 1927 e.V.,Mittelrhein,Mittelrhein,5,Landesliga,"Frauen-Landesliga, Staffel 1 · Mittelrhein",031DHDD1L0000002VS5489BUVUR5FS5A-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
757,Union Blau-Weiß Biesfeld,Mittelrhein,Mittelrhein,5,Landesliga,"Frauen-Landesliga, Staffel 1 · Mittelrhein",031DHDD1L0000002VS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
758,VfB Gartenstadt,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga St. 2 · Baden,031621LCV400000BVS5489BTVU7GTVLE-G,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
759,VfB Obertürkheim,Württemberg,Württemberg,5,Landesliga,Landesliga 1 · Württemberg,031CQMSMOK00000CVS5489BUVUR5FS5A-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
760,VfR Mannheim,Baden,Baden,5,Landesliga,bfv-Frauen Landesliga St. 2 · Baden,031621LCV400000BVS5489BTVU7GTVLE-G,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
761,WSG Thür. Wald Zella-Mehlis,Thüringen,Kreis Rhön-Rennsteig,5,Kreisoberliga,Frauen Kreisoberliga Staffel Süd · Kreis Rhön-Rennsteig,031DHN14CS000006VS5489BUVUR5FS5A-G,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
762,WSG Thür. Wald Zella-Mehlis 2,Thüringen,Kreis Rhön-Rennsteig,5,Kreisoberliga,Frauen Kreisoberliga Staffel Süd · Kreis Rhön-Rennsteig,031DHN14CS000006VS5489BUVUR5FS5A-G,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
763,1.FV Eintracht Wandlitz,Brandenburg,Brandenburg,5,Landesklasse,Landesklasse Ost · Brandenburg,031DE495N0000003VS5489BTVUS470OH-G,4,1,0,0,1,3,4,-1,0,0.0,,fussball.de
764,SV Allstedt (flex),Sachsen-Anhalt,Sachsen-Anhalt,5,Landesliga,Landesliga Süd · Sachsen-Anhalt,030BNE372O000003VS5489BTVTJUP7HP-G,5,1,0,0,1,2,3,-1,0,0.0,,fussball.de
765,SV Union Wetten,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 1 · Niederrhein,031EEUBQEO00000JVS5489BUVUR5FS5A-G,11,2,0,0,2,4,6,-2,0,0.0,,fussball.de
766,SpG 1. FC Frankfurt/ SG Wiesenau,Brandenburg,Brandenburg,5,Landesklasse,Landesklasse Ost · Brandenburg,031DE495N0000003VS5489BTVUS470OH-G,5,1,0,0,1,2,3,-1,0,0.0,,fussball.de
767,SG Findorff II,Bremen,Bremen,5,Landesliga,Landesliga - Hauptrunde · Bremen,031FAQL8I000000AVS5489BTVUS470OH-G,7,2,0,0,2,3,5,-2,0,0.0,,fussball.de
768,BCF Wolfratshausen,Bayern,Bayern,5,Landesliga,Frauen Landesliga Süd · Bayern,0319LIUD90000005VS5489BUVV628VP4-G,10,2,0,0,2,2,4,-2,0,0.0,,fussball.de
769,SG Basdorf/Schwanebeck,Brandenburg,Brandenburg,5,Landesklasse,Landesklasse Ost · Brandenburg,031DE495N0000003VS5489BTVUS470OH-G,6,1,0,0,1,1,2,-1,0,0.0,,fussball.de
770,SV Illingen,Saarland,Saarland,5,Landesliga,Landesliga · Saarland,031BSNK0K0000005VS5489BTVUS470OH-G,8,1,0,0,1,1,2,-1,0,0.0,,fussball.de
771,FSV 06 Kölleda,Thüringen,Kreis Erfurt-Sömmerda,5,Kreisoberliga,Frauen KOL St.1 · Kreis Erfurt-Sömmerda,031DS4P7V8000007VS5489BUVUR5FS5A-G,6,1,0,0,1,0,1,-1,0,0.0,,fussball.de
772,SG Jößnitz,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Süd/West,031DBL3A1G000004VS5489BTVUS470OH-G,8,1,0,0,1,0,1,-1,0,0.0,,fussball.de
773,SV Merkur 06 Oelsnitz,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Süd/West,031DBL3A1G000004VS5489BTVUS470OH-G,9,1,0,0,1,0,1,-1,0,0.0,,fussball.de
774,SV Waldesrand Linden,Westfalen,Westfalen,5,Landesliga,IGA 2027 Frauen Landesliga Staffel 2 · Westfalen,0314GV0PQ8000012VS5489BUVSBBVPEU-G,13,3,0,0,3,2,6,-4,0,0.0,,fussball.de
775,FC Kray,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 2 · Niederrhein,031EEUBQO400000KVS5489BUVUR5FS5A-G,12,2,0,0,2,2,5,-3,0,0.0,,fussball.de
776,DJK Rhede,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 1 · Niederrhein,031EEUBQEO00000JVS5489BUVUR5FS5A-G,14,2,0,0,2,1,4,-3,0,0.0,,fussball.de
777,TSV Trittau,Schleswig-Holstein,Schleswig-Holstein,5,Landesliga,Landesliga Holstein · Schleswig-Holstein,0311JA61C4000007VS5489BUVVARDA0V-G,10,2,0,0,2,6,10,-4,0,0.0,,fussball.de
778,Kickers Offenbach II,Hessen,Hessen,5,Verbandsliga,Frauen VL Gr.Süd · Hessen,031CO20P7C00000DVS5489BTVUS470OH-G,11,1,0,0,1,2,4,-2,0,0.0,,fussball.de
779,FFC Berlin 2004,Berlin,Berlin,5,Landesliga,Frauen Landesliga · Berlin,0317AJEGF800000JVS5489BUVSBBVPEU-G,10,2,0,0,2,3,7,-4,0,0.0,,fussball.de
780,1. FFC Fortuna Dresden II U23,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Ost,031DBKCDVK000004VS5489BTVUS470OH-G,9,2,0,0,2,2,6,-4,0,0.0,,fussball.de
781,SG Findorff,Bremen,Bremen,5,Landesliga,Landesliga - Hauptrunde · Bremen,031FAQL8I000000AVS5489BTVUS470OH-G,8,1,0,0,1,1,3,-2,0,0.0,,fussball.de
782,SG Poeler SV 1923/SV Schiffahrt u. Hafen Wismar,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,5,Kreisoberliga,Frauen Kreisoberliga · Kreis Schwerin-Nordwestmeckl.,031A8QCF10000008VS5489BTVSK8S3O6-G,8,1,0,0,1,1,3,-2,0,0.0,,fussball.de
783,SV RW Überacker,Bayern,Bayern,5,Landesliga,Frauen Landesliga Süd · Bayern,0319LIUD90000005VS5489BUVV628VP4-G,11,2,0,0,2,1,5,-4,0,0.0,,fussball.de
784,DJK Borussia Münster,Westfalen,Westfalen,5,Landesliga,IGA 2027 Frauen Landesliga Staffel 3 · Westfalen,0314GV0Q5G00000RVS5489BUVSBBVPEU-G,13,3,0,0,3,1,7,-6,0,0.0,,fussball.de
785,TSV Mainz-Ebersheim,Südwest,Südwest,5,Landesliga,Frauen Landesliga Nord · Südwest,031B53B82C000004VS5489BUVV628VP4-G,11,3,0,0,3,1,7,-6,0,0.0,,fussball.de
786,FC Neukirchen-Vluyn,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 1 · Niederrhein,031EEUBQEO00000JVS5489BUVUR5FS5A-G,12,1,0,0,1,0,2,-2,0,0.0,,fussball.de
787,FSV Lokomotive Dresden,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Ost,031DBKCDVK000004VS5489BTVUS470OH-G,10,2,0,0,2,0,4,-4,0,0.0,,fussball.de
788,TSV Ganderkesee,Niedersachsen,Bezirk Weser-Ems,5,Landesliga,Frauen Landesliga Weser-Ems,0318B33UGK00000CVS5489BTVU7GTVLE-G,11,3,0,0,3,0,6,-6,0,0.0,,fussball.de
789,SV Eintracht Neulangen 1,Niedersachsen,Bezirk Weser-Ems,5,Landesliga,Frauen Landesliga Weser-Ems,0318B33UGK00000CVS5489BTVU7GTVLE-G,12,3,0,0,3,2,9,-7,0,0.0,,fussball.de
790,TuRa Meldorf,Schleswig-Holstein,Schleswig-Holstein,5,Landesliga,Landesliga Schleswig · Schleswig-Holstein,0311JA6138000007VS5489BUVVARDA0V-G,10,2,0,0,2,4,9,-5,0,0.0,,fussball.de
791,SG Beckedorf/Ritterhude,Niedersachsen,Bezirk Lüneburg,5,Landesliga,Frauen Landesliga Lüneburg,0316TBGAE8000008VS5489BTVU7GTVLE-G,12,2,0,0,2,1,6,-5,0,0.0,,fussball.de
792,Hövelhofer SV,Westfalen,Westfalen,5,Landesliga,IGA 2027 Frauen Landesliga Staffel 1 · Westfalen,0314GV0PE000000TVS5489BUVSBBVPEU-G,14,3,0,0,3,6,14,-8,0,0.0,,fussball.de
793,SG TSV Venningen/FSG Vorderpfalz-Gäu,Südwest,Südwest,5,Landesliga,Frauen Landesliga Süd · Südwest,031CH7VJNG000004VS5489BTVUS470OH-G,11,3,0,0,3,4,12,-8,0,0.0,,fussball.de
794,SG Kalübbe/Bosau/Sarau/Dersau,Schleswig-Holstein,Schleswig-Holstein,5,Landesliga,Landesliga Holstein · Schleswig-Holstein,0311JA61C4000007VS5489BUVVARDA0V-G,12,3,0,0,3,3,11,-8,0,0.0,,fussball.de
795,SV Brünen,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 1 · Niederrhein,031EEUBQEO00000JVS5489BUVUR5FS5A-G,13,1,0,0,1,2,5,-3,0,0.0,,fussball.de
796,FC Internationale Berlin II,Berlin,Berlin,5,Landesliga,Frauen Landesliga · Berlin,0317AJEGF800000JVS5489BUVSBBVPEU-G,12,2,0,0,2,2,8,-6,0,0.0,,fussball.de
797,TSV Stelle,Niedersachsen,Bezirk Lüneburg,5,Landesliga,Frauen Landesliga Lüneburg,0316TBGAE8000008VS5489BTVU7GTVLE-G,13,2,0,0,2,2,8,-6,0,0.0,,fussball.de
798,Türkiyemspor Berlin 1978 III,Berlin,Berlin,5,Landesliga,Frauen Landesliga · Berlin,0317AJEGF800000JVS5489BUVSBBVPEU-G,9,1,0,0,1,1,4,-3,0,0.0,,fussball.de
799,VfB Oldisleben,Thüringen,Kreis Nordthüringen,5,Kreisoberliga,Teamsport NDH Kreisoberliga · Kreis Nordthüringen,0319T83L38000006VS5489BTVSK8S3O6-G,5,1,0,0,1,1,4,-3,0,0.0,,fussball.de
800,HSV Langenfeld 1959,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 2 · Niederrhein,031EEUBQO400000KVS5489BUVUR5FS5A-G,14,2,0,0,2,1,7,-6,0,0.0,,fussball.de
801,TSV Eintracht Bückeberge,Niedersachsen,Bezirk Hannover,5,Landesliga,Frauen Landesliga Hannover,031DQ9GU3O000005VS5489BTVUS470OH-G,10,2,0,0,2,1,7,-6,0,0.0,,fussball.de
802,SV Grün Weiß Ammendorf 1948 e.V. (flex),Sachsen-Anhalt,Sachsen-Anhalt,5,Landesliga,Landesliga Süd · Sachsen-Anhalt,030BNE372O000003VS5489BTVTJUP7HP-G,6,2,0,0,2,0,6,-6,0,0.0,,fussball.de
803,VfL Kellinghusen,Schleswig-Holstein,Schleswig-Holstein,5,Landesliga,Landesliga Holstein · Schleswig-Holstein,0311JA61C4000007VS5489BUVVARDA0V-G,11,2,0,0,2,0,6,-6,0,0.0,,fussball.de
804,FSG Hetzerath/Föhren/Bekond,Rheinland,Bezirk Rheinland,5,Bezirksliga,Bezirksliga 2 Frauen · Bezirk Rheinland,031E5433VC000005VS5489BTVUS470OH-G,9,3,0,0,3,4,14,-10,0,0.0,,fussball.de
805,FC Oeding,Westfalen,Westfalen,5,Landesliga,IGA 2027 Frauen Landesliga Staffel 3 · Westfalen,0314GV0Q5G00000RVS5489BUVSBBVPEU-G,14,3,0,0,3,3,13,-10,0,0.0,,fussball.de
806,SV Hohenlimburg,Westfalen,Westfalen,5,Landesliga,IGA 2027 Frauen Landesliga Staffel 2 · Westfalen,0314GV0PQ8000012VS5489BUVSBBVPEU-G,14,3,0,0,3,2,12,-10,0,0.0,,fussball.de
807,SV National Auleben,Thüringen,Kreis Nordthüringen,5,Kreisoberliga,Teamsport NDH Kreisoberliga · Kreis Nordthüringen,0319T83L38000006VS5489BTVSK8S3O6-G,6,2,0,0,2,2,9,-7,0,0.0,,fussball.de
808,FSG Wörrstadt/Saulheim II,Südwest,Südwest,5,Landesliga,Frauen Landesliga Nord · Südwest,031B53B82C000004VS5489BUVV628VP4-G,12,2,0,0,2,1,8,-7,0,0.0,,fussball.de
809,DJK SV Geratskirchen,Bayern,Bayern,5,Landesliga,Frauen Landesliga Süd · Bayern,0319LIUD90000005VS5489BUVV628VP4-G,12,2,0,0,2,0,7,-7,0,0.0,,fussball.de
810,Krusenbuscher SV,Niedersachsen,Bezirk Weser-Ems,5,Landesliga,Frauen Landesliga Weser-Ems,0318B33UGK00000CVS5489BTVU7GTVLE-G,13,3,0,0,3,2,13,-11,0,0.0,,fussball.de
811,SG Eßweiler-Rothselberg,Südwest,Südwest,5,Landesliga,Frauen Landesliga West · Südwest,031CDUVGJO000007VS5489BUVUR5FS5A-G,11,2,0,0,2,4,12,-8,0,0.0,,fussball.de
812,SpG RSV Eintracht / Hertha 03 II,Brandenburg,Brandenburg,5,Landesklasse,Landesklasse West · Brandenburg,031DE2C0NO000003VS5489BTVUS470OH-G,5,1,0,0,1,2,6,-4,0,0.0,,fussball.de
813,SpG Veritas/KSV Prignitz,Brandenburg,Brandenburg,5,Landesklasse,Landesklasse West · Brandenburg,031DE2C0NO000003VS5489BTVUS470OH-G,6,1,0,0,1,2,6,-4,0,0.0,,fussball.de
814,MF Göttingen,Niedersachsen,Bezirk Braunschweig,5,Landesliga,Frauen Landesliga Braunschweig,031AHIK0EC000009VS5489BUVV628VP4-G,8,2,0,0,2,3,11,-8,0,0.0,,fussball.de
815,DSC 99,Niederrhein,Niederrhein,5,Landesliga,Landesliga Gruppe 2 · Niederrhein,031EEUBQO400000KVS5489BUVUR5FS5A-G,13,1,0,0,1,1,5,-4,0,0.0,,fussball.de
816,FC Hopferstadt,Bayern,Bayern,5,Landesliga,Frauen Landesliga Nord · Bayern,0319LIUD18000005VS5489BUVV628VP4-G,11,2,0,0,2,2,10,-8,0,0.0,,fussball.de
817,SV Altenstadt/Voh.,Bayern,Bayern,5,Landesliga,Frauen Landesliga Nord · Bayern,0319LIUD18000005VS5489BUVV628VP4-G,12,2,0,0,2,3,12,-9,0,0.0,,fussball.de
818,FC Gudesding Frankfurt,Hessen,Hessen,5,Verbandsliga,Frauen VL Gr.Süd · Hessen,031CO20P7C00000DVS5489BTVUS470OH-G,12,2,0,0,2,2,11,-9,0,0.0,,fussball.de
819,SV Bardenbach 2,Saarland,Saarland,5,Landesliga,Landesliga · Saarland,031BSNK0K0000005VS5489BTVUS470OH-G,11,2,0,0,2,2,11,-9,0,0.0,,fussball.de
820,SV Hahndorf,Niedersachsen,Bezirk Braunschweig,5,Landesliga,Frauen Landesliga Braunschweig,031AHIK0EC000009VS5489BUVV628VP4-G,9,2,0,0,2,1,10,-9,0,0.0,,fussball.de
821,TSG Ahlten,Niedersachsen,Bezirk Hannover,5,Landesliga,Frauen Landesliga Hannover,031DQ9GU3O000005VS5489BTVUS470OH-G,11,2,0,0,2,1,10,-9,0,0.0,,fussball.de
822,DJK Utscheid,Rheinland,Bezirk Rheinland,5,Bezirksliga,Bezirksliga 2 Frauen · Bezirk Rheinland,031E5433VC000005VS5489BTVUS470OH-G,10,2,0,0,2,2,12,-10,0,0.0,,fussball.de
823,SV Buchholz,Berlin,Berlin,5,Landesliga,Frauen Landesliga · Berlin,0317AJEGF800000JVS5489BUVSBBVPEU-G,11,1,0,0,1,1,6,-5,0,0.0,,fussball.de
824,Mellendorfer TV,Niedersachsen,Bezirk Hannover,5,Landesliga,Frauen Landesliga Hannover,031DQ9GU3O000005VS5489BTVUS470OH-G,12,2,0,0,2,1,12,-11,0,0.0,,fussball.de
825,SG GWT/MTSV,Schleswig-Holstein,Schleswig-Holstein,5,Landesliga,Landesliga Schleswig · Schleswig-Holstein,0311JA6138000007VS5489BUVVARDA0V-G,11,2,0,0,2,3,15,-12,0,0.0,,fussball.de
826,SG SV Ka/SV Ge,Saarland,Saarland,5,Landesliga,Landesliga · Saarland,031BSNK0K0000005VS5489BTVUS470OH-G,9,1,0,0,1,1,7,-6,0,0.0,,fussball.de
827,SG Dammheim/Südwestgirls,Südwest,Südwest,5,Landesliga,Frauen Landesliga Süd · Südwest,031CH7VJNG000004VS5489BTVUS470OH-G,12,3,0,0,3,0,18,-18,0,0.0,,fussball.de
828,SV Vogelsberg,Thüringen,Kreis Erfurt-Sömmerda,5,Kreisoberliga,Frauen KOL St.1 · Kreis Erfurt-Sömmerda,031DS4P7V8000007VS5489BUVUR5FS5A-G,7,2,0,0,2,0,12,-12,0,0.0,,fussball.de
829,Viktoria Mitte,Berlin,Berlin,5,Landesliga,Frauen Landesliga · Berlin,0317AJEGF800000JVS5489BUVSBBVPEU-G,13,2,0,0,2,1,14,-13,0,0.0,,fussball.de
830,Lehndorfer TSV,Niedersachsen,Bezirk Braunschweig,5,Landesliga,Frauen Landesliga Braunschweig,031AHIK0EC000009VS5489BUVV628VP4-G,10,2,0,0,2,2,16,-14,0,0.0,,fussball.de
831,Leipziger FC 07,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Nord,031DBKN7HK000004VS5489BTVUS470OH-G,12,2,0,0,2,1,16,-15,0,0.0,,fussball.de
832,BSG Motor Zschopau,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Süd/West,031DBL3A1G000004VS5489BTVUS470OH-G,11,2,0,0,2,0,15,-15,0,0.0,,fussball.de
833,SG Waldsee/Schifferstadt,Südwest,Südwest,5,Landesliga,Frauen Landesliga Süd · Südwest,031CH7VJNG000004VS5489BTVUS470OH-G,13,4,0,0,4,0,35,-35,0,0.0,,fussball.de
834,SG Hemmersdorf/Dillingen/Eimersdorf 2026,Saarland,Saarland,5,Landesliga,Landesliga · Saarland,031BSNK0K0000005VS5489BTVUS470OH-G,10,1,0,0,1,2,11,-9,0,0.0,,fussball.de
835,SG Einheit Crivitz,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,5,Kreisoberliga,Frauen Kreisoberliga · Kreis Schwerin-Nordwestmeckl.,031A8QCF10000008VS5489BTVSK8S3O6-G,9,2,0,0,2,2,20,-18,0,0.0,,fussball.de
836,VfB Ottersleben e.V.,Sachsen-Anhalt,Sachsen-Anhalt,5,Landesliga,Landesliga Nord · Sachsen-Anhalt,030BNDVH1C000000VS5489BTVTJUP7HP-G,7,3,0,0,3,3,30,-27,0,0.0,,fussball.de
837,SG SV Förtha-Unkeroda,Thüringen,Kreis Westthüringen,5,Kreisoberliga,KREISOBERLIGA FRAUEN · Kreis Westthüringen,031CG84VVO000006VS5489BTVUS470OH-G,7,1,0,0,1,1,12,-11,0,0.0,,fussball.de
838,SV Blau-Weiß 90 Lipprechterode,Thüringen,Kreis Nordthüringen,5,Kreisoberliga,Teamsport NDH Kreisoberliga · Kreis Nordthüringen,0319T83L38000006VS5489BTVSK8S3O6-G,7,1,0,0,1,2,14,-12,0,0.0,,fussball.de
839,SG Mittelschmalkalden,Thüringen,Kreis Westthüringen,5,Kreisoberliga,KREISOBERLIGA FRAUEN · Kreis Westthüringen,031CG84VVO000006VS5489BTVUS470OH-G,8,1,0,0,1,0,12,-12,0,0.0,,fussball.de
840,TSV 1864 Schlettau,Sachsen,Sachsen,5,Landesklasse,Sachsenklasse Frauen Süd/West,031DBL3A1G000004VS5489BTVUS470OH-G,10,1,0,0,1,0,13,-13,0,0.0,,fussball.de
841,SV Bad Kleinen,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,5,Kreisoberliga,Frauen Kreisoberliga · Kreis Schwerin-Nordwestmeckl.,031A8QCF10000008VS5489BTVSK8S3O6-G,10,2,0,0,2,1,29,-28,0,0.0,,fussball.de
842,SG Sport-Freunde Marbach II,Thüringen,Kreis Erfurt-Sömmerda,5,Kreisoberliga,Frauen KOL St.2 · Kreis Erfurt-Sömmerda,031DS5KIMK000004VS5489BUVUR5FS5A-G,6,2,0,0,2,0,31,-31,0,0.0,,fussball.de
843,SG Südstern Senzig,Brandenburg,Kreis Dahme/Fläming,6,Kreisliga,Kreisliga · Kreis Dahme/Fläming,031CGDDNC800000JVS5489BUVUR5FS5A-G,1,1,1,0,0,12,0,12,3,3.0,,fussball.de
844,SG INSEL/FEHMARN/BURG,Schleswig-Holstein,Kreis Kiel,6,Kreisliga,Frauen Kreisliga Mitte-Ost · Kreis Kiel,031JIUQGOG000005VS5489BTVSRD0UH9-G,5,1,1,0,0,12,1,11,3,3.0,,fussball.de
845,FSG Baar/Herresbach (9er),Rheinland,Kreis Eifel,6,Kreisklasse,Frauen-Kreisklasse 3 · Kreis Eifel,031GIKVLV8000006VS5489BTVVG7L386-G,2,2,2,0,0,23,1,22,6,3.0,,fussball.de
846,BFC Dynamo,Berlin,Bezirk Berlin,6,Bezirksliga,Frauen Bezirksliga St.1 · Bezirk Berlin,0317AJFCVG00000IVS5489BUVSBBVPEU-G,1,2,2,0,0,22,1,21,6,3.0,,fussball.de
847,VfB Lübeck,Schleswig-Holstein,Kreis Lübeck,6,Kreisliga,Kreisliga Süd · Kreis Lübeck,031CHKPPM0000004VS5489BTVUS470OH-G,1,2,2,0,0,22,1,21,6,3.0,,fussball.de
848,TSV Friedrichsberg-Busdorf,Schleswig-Holstein,Kreis Rendsburg-Eckernförde,6,Kreisliga,Kreisliga Nord-Ost RD-Eck · Kreis Rendsburg-Eckernförde,031JRC0OTC000004VS5489BTVSRD0UH9-G,3,1,1,0,0,10,0,10,3,3.0,,fussball.de
849,SV 07 Nauheim,Hessen,Region Wiesbaden,6,Gruppenliga,Frauen Gruppenliga Süd-West · Region Wiesbaden,031E2AVBQ4000002VS5489BUVUR5FS5A-G,7,1,1,0,0,9,0,9,3,3.0,,fussball.de
850,SC Eintracht Schkeuditz,Sachsen,Kreis Leipzig,6,Kreisoberliga,Stadtklasse Frauen · Kreis Leipzig,031JVGRBCK000004VS5489BTVSRD0UH9-G,1,2,2,0,0,20,3,17,6,3.0,,fussball.de
851,TV Kruft,Rheinland,Kreis Rhein/Ahr,6,Kreisklasse,Frauen-Kreisklasse 2 · Kreis Rhein/Ahr,031GIKB0P8000003VS5489BTVVG7L386-G,3,2,2,0,0,19,3,16,6,3.0,,fussball.de
852,SV Eintracht Mendig,Rheinland,Kreis Rhein/Ahr,6,Kreisklasse,Frauen-Kreisklasse 2 · Kreis Rhein/Ahr,031GIKB0P8000003VS5489BTVVG7L386-G,1,3,3,0,0,28,4,24,9,3.0,,fussball.de
853,FSG Raßdorf/Bosserode,Hessen,Region Fulda,6,Gruppenliga,Frauen Gruppenliga Nord-Ost · Region Fulda,031CO2GG3O00000GVS5489BTVUS470OH-G,1,3,3,0,0,24,0,24,9,3.0,,fussball.de
854,FSV Eintracht KW,Brandenburg,Kreis Dahme/Fläming,6,Kreisliga,Kreisliga · Kreis Dahme/Fläming,031CGDDNC800000JVS5489BUVUR5FS5A-G,2,1,1,0,0,8,0,8,3,3.0,,fussball.de
855,SG Sieversdorf,Brandenburg,Kreis Prignitz/Ruppin,6,Kreisliga,Kreisliga Frauen · Kreis Prignitz/Ruppin,031JVGVNLO00000DVS5489BUVVKNMR0J-G,1,1,1,0,0,9,2,7,3,3.0,,fussball.de
856,Serkowitzer FSV 2,Sachsen,Kreis Dresden,6,Kreisoberliga,Stadtloberliga · Kreis Dresden,03171VKFFG000009VS5489BTVU7GTVLE-G,1,2,2,0,0,17,3,14,6,3.0,,fussball.de
857,SV Frisch Auf Doberschütz-Mockrehna,Sachsen,Kreis Leipzig,6,Kreisoberliga,Stadtklasse Frauen · Kreis Leipzig,031JVGRBCK000004VS5489BTVSRD0UH9-G,2,2,2,0,0,16,2,14,6,3.0,,fussball.de
858,SV Obersülzen II 9er,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga Mitte · Südwest,031EV7TSU8000003VS5489BTVUS470OH-G,2,2,2,0,0,15,2,13,6,3.0,,fussball.de
859,FSG Eichelhardt/Ingelbach,Rheinland,Kreis Westerwald/Sieg,6,Kreisklasse,Frauen-Kreisklasse 1 · Kreis Westerwald/Sieg,031GIJJ1E4000006VS5489BTVVG7L386-G,1,2,2,0,0,14,1,13,6,3.0,,fussball.de
860,SG LVB III / U21-Juniorinnen,Sachsen,Kreis Leipzig,6,Kreisoberliga,Stadtklasse Frauen · Kreis Leipzig,031JVGRBCK000004VS5489BTVSRD0UH9-G,3,2,2,0,0,13,0,13,6,3.0,,fussball.de
861,1. FC Kaiserslautern 2,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga West · Südwest,031DELDGM4000003VS5489BUVUR5FS5A-G,1,3,3,0,0,20,1,19,9,3.0,,fussball.de
862,TuS Germania Lohauserholz,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 4 · Bezirk Westfalen,0314GV3GS800000SVS5489BUVSBBVPEU-G,1,3,3,0,0,19,0,19,9,3.0,,fussball.de
