rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
14599,SV Neustetten II,Württemberg,Bezirk Alb (K),10,Kreisliga B,Kreisliga B6 · Bezirk Alb (K),031872E88G000004VS5489BUVSBBVPEU-G,3,2,1,1,0,12,5,7,4,2.0,,fussball.de
14600,SG Uhler II,Rheinland,Kreis Hunsrück/Mosel,10,Kreisliga C,Kreisliga C-14 · Kreis Hunsrück/Mosel,031CFV9KQC000004VS5489BUVUR5FS5A-G,6,2,1,1,0,11,4,7,4,2.0,,fussball.de
14601,SV Wachtberg III,Mittelrhein,Kreis Bonn,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Bonn",031BOT1Q68000003VS5489BTVUS470OH-G,3,2,1,1,0,11,4,7,4,2.0,,fussball.de
14602,VfB Sparta München,Bayern,Kreis München,10,A Klasse,122 A-Klasse 2 · Kreis München,031AOUUGD8000004VS5489BUVV628VP4-G,4,2,1,1,0,11,4,7,4,2.0,,fussball.de
14603,SV Teutonia Überruhr,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Essen,031FK2LID4000004VS5489BTVUS470OH-G,2,4,2,2,0,20,6,14,8,2.0,,fussball.de
14604,SpG Kleinwaltersdorf/Langhennersdorf 2,Sachsen,Kreis Mittelsachsen,10,2.Kreisliga (B),Kreisliga - Staffel 3 · Kreis Mittelsachsen,031F3H5AN8000002VS5489BUVUR5FS5A-G,4,2,1,1,0,10,3,7,4,2.0,,fussball.de
14605,SG Prenzlauer Berg,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.2 · Kreis Berlin,0317AGS7RG000003VS5489BUVSBBVPEU-G,4,2,1,1,0,9,2,7,4,2.0,,fussball.de
14606,SG SV Alach II,Thüringen,Kreis Erfurt-Sömmerda,10,1.Kreisklasse,1.KK St.I · Kreis Erfurt-Sömmerda,031CHOBJNG000008VS5489BUVUR5FS5A-G,2,2,1,1,0,9,2,7,4,2.0,,fussball.de
14607,SV Bergfeld,Baden,Kreis Mosbach,10,Kreisklasse B,bfv-Kreisklasse B1 Mosbach 26/27 Vor,0318SOMQJS000004VS5489BTVSK8S3O6-G,2,2,1,1,0,9,2,7,4,2.0,,fussball.de
14608,WSC Bayerisch Gmain,Bayern,Kreis Inn/Salzach,10,A Klasse,A-Klasse 6 · Kreis Inn/Salzach,030UHNIJCC000001VS5489BTVT51B5B5-G,2,2,1,1,0,9,2,7,4,2.0,,fussball.de
14609,GSV Eibensbach,Württemberg,Bezirk Franken (K),10,Kreisliga B,Kreisliga B1 · Bezirk Franken (K),031A8TF1EG000005VS5489BUVV628VP4-G,6,2,1,1,0,8,1,7,4,2.0,,fussball.de
14610,SV Viktoria Goch IV,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 2 · Kreis Kleve-Geldern,031JANH8LO00000AVS5489BUVVKNMR0J-G,6,3,2,0,1,22,12,10,6,2.0,,fussball.de
14611,FC Kray II.,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Essen,031FK2JIRS000004VS5489BTVUS470OH-G,5,3,2,0,1,15,5,10,6,2.0,,fussball.de
14612,ASSV Letmathe II,Westfalen,Kreis Iserlohn,10,Kreisliga B,Kreisliga B - Iserlohn,030VV5LUR8000001VS5489BTVT51B5B5-G,5,3,2,0,1,14,4,10,6,2.0,,fussball.de
14613,SGM SG Argental / Tannau II,Württemberg,Bezirk Bodensee (K),10,Kreisliga B,Kreisliga B3 · Bezirk Bodensee (K),0311EI0SP8000004VS5489BTVT51B5B5-G,4,3,2,0,1,13,3,10,6,2.0,,fussball.de
14614,(SG) Röttenbach/Mühlstetten,Bayern,Kreis Neumarkt/Jura,10,A Klasse,A-Klasse West · Kreis Neumarkt/Jura,0313RE44QC000006VS5489BUVSBBVPEU-G,3,5,3,1,1,18,2,16,10,2.0,,fussball.de
14615,TuS Bisten,Saarland,Kreis Westsaar,10,Kreisliga A / Kreisliga,Kreisliga A Saar · Kreis Westsaar,0312E89V2400000MVS5489BTVU7GTVLE-G,3,8,5,1,2,37,12,25,16,2.0,,fussball.de
14616,TSV Fortuna Wuppertal 3,Niederrhein,Kreis Wuppertal-Niederberg,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Wuppertal-Niederberg,031HL1B29G00000DVS5489BTVVG7L386-G,7,3,2,0,1,20,11,9,6,2.0,,fussball.de
14617,FSV Saulheim II,Südwest,Kreis Alzey-Worms,10,B-Klasse,Herren B-Klasse Alzey-Worms Nord,031AUOEO10000004VS5489BUVV628VP4-G,4,3,2,0,1,16,7,9,6,2.0,,fussball.de
14618,FC Spartak Wetzlar,Hessen,Kreis Wetzlar,10,Kreisliga B,KLB Wetzlar,0318UBU9JK000009VS5489BUVV628VP4-G,4,5,3,1,1,26,11,15,10,2.0,,fussball.de
14619,SSV Höheinöd,Südwest,Kreis Pirmasens/Zweibrücken,10,B-Klasse,Herren B Klasse West Pirmasens-Zweibrücken · Kreis Pirmasens/Zweibrücken,031B344K6K000007VS5489BUVV628VP4-G,6,6,4,0,2,31,13,18,12,2.0,,fussball.de
14620,SC Victoria Ickern,Westfalen,Kreis Herne,10,Kreisliga B,Herren Kreisliga B1 · Kreis Herne,031D63KGR800000IVS5489BTVUS470OH-G,2,3,2,0,1,15,6,9,6,2.0,,fussball.de
14621,SV Breberen II,Mittelrhein,Kreis Heinsberg,10,Kreisliga C,"Kreisliga C,  Staffel 3 · Kreis Heinsberg",031F0H3I0C00000KVS5489BTVUS470OH-G,3,2,1,1,0,10,4,6,4,2.0,,fussball.de
14622,VfR Klosterreichenbach,Württemberg,Bezirk Nordschwarzwald (K),10,Kreisliga B,Kreisliga B3 · Bezirk Nordschwarzwald (K),030SRLRKPG000006VS5489BTVVR5L0PB-G,2,2,1,1,0,10,4,6,4,2.0,,fussball.de
14623,FV Würmersheim 2,Südbaden,Baden-Baden,10,2.Kreisliga (B),Kreisliga B - Staffel 1 · Baden-Baden,030EIACNNC000004VS5489BTVSFA9344-G,2,3,2,0,1,14,5,9,6,2.0,,fussball.de
14624,FC Eintracht Landshut 2,Bayern,Kreis Niederbayern West,10,A Klasse,AK 02 Landshut · Kreis Niederbayern West,03188T269O000006VS5489BTVU7GTVLE-G,4,4,2,2,0,18,6,12,8,2.0,,fussball.de
14625,FSG Jossatal III,Hessen,Kreis Hersfeld-Rotenburg,10,Kreisliga B,KLB Hersfeld/Rotenburg Gr.1 · Kreis Hersfeld-Rotenburg,031BEUBPH0000008VS5489BTVUS470OH-G,5,4,2,2,0,18,6,12,8,2.0,,fussball.de
14626,SGM Pliezhausen / Riederich,Württemberg,Bezirk Alb (K),10,Kreisliga B,Kreisliga B4 · Bezirk Alb (K),0318700F5G000004VS5489BUVSBBVPEU-G,5,2,1,1,0,9,3,6,4,2.0,,fussball.de
14627,SV Orsingen-Nenzingen 2,Südbaden,Bodensee,10,2.Kreisliga (B),Kreisliga B - Staffel 2 · Bodensee,0319TNSFQ800000BVS5489BUVV628VP4-G,2,2,1,1,0,9,3,6,4,2.0,,fussball.de
14628,SG Eintracht Wendehausen,Thüringen,Kreis Eichsf.-Unstrut-Hainich,10,1.Kreisklasse,1. Kreisklasse Staffel 3 · Kreis Eichsf.-Unstrut-Hainich,0309PV7A0O000006VS5489BTVV61V7H6-G,2,2,1,1,0,8,2,6,4,2.0,,fussball.de
14629,SV Erpfting e.V.,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 7 · Kreis Zugspitze,030RC3HBKG00001QVS5489BTVVR5L0PB-G,2,2,1,1,0,8,2,6,4,2.0,,fussball.de
14630,SVG Kirchberg/Murr,Württemberg,Bezirk Rems/Murr/Hall (K),10,Kreisliga B,Kreisliga B2 · Bezirk Rems/Murr/Hall (K),0319ARASMC000005VS5489BUVV628VP4-G,3,3,2,0,1,12,3,9,6,2.0,,fussball.de
14631,TuS Heven 09 II,Westfalen,Kreis Bochum,10,Kreisliga B,Kreisliga B3 Herren · Kreis Bochum,0311RLJN64000004VS5489BUVVARDA0V-G,2,5,3,1,1,20,5,15,10,2.0,,fussball.de
14632,Schweriner SC II,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,10,Kreisliga,Frank Teuber-Wienke Versicherungen Kreisliga SN - NWM · Kreis Schwerin-Nordwestmeckl.,031BQ6MJ5O00000AVS5489BUVUR5FS5A-G,3,3,2,0,1,11,2,9,6,2.0,,fussball.de
14633,FV Muggensturm 2,Südbaden,Baden-Baden,10,2.Kreisliga (B),Kreisliga B - Staffel 1 · Baden-Baden,030EIACNNC000004VS5489BTVSFA9344-G,6,2,1,1,0,7,1,6,4,2.0,,fussball.de
14634,TSV Isen,Bayern,Kreis Donau/Isar,10,A Klasse,428 A-Klasse 8 · Kreis Donau/Isar,03155937CO000007VS5489BUVSBBVPEU-G,2,2,1,1,0,7,1,6,4,2.0,,fussball.de
14635,TSV Langenbieber,Hessen,Kreis Fulda,10,Kreisliga B,KLB Gr. Fulda/Rhön,031BPRRHVC00000BVS5489BUVUR5FS5A-G,4,8,5,1,2,36,13,23,16,2.0,,fussball.de
14636,SV Türkiyemspor R.-B. II,Rheinland,Kreis Westerwald/Wied,10,Kreisliga C,Kreisliga C5 · Kreis Westerwald/Wied,031C7J6D28000006VS5489BUVUR5FS5A-G,3,5,3,1,1,25,11,14,10,2.0,,fussball.de
14637,Hilster SV,Südwest,Kreis Pirmasens/Zweibrücken,10,B-Klasse,Herren B-Klasse Ost Pirmasens-Zweibrücken · Kreis Pirmasens/Zweibrücken,031AHB031K000008VS5489BUVV628VP4-G,6,5,3,1,1,23,9,14,10,2.0,,fussball.de
14638,(SG) Kühlenfels II/Kirchenbirkig II,Bayern,Kreis Erlangen/Pegnitzgrund,10,A Klasse,A-Klasse 5 · Kreis Erlangen/Pegnitzgrund,03170DLM60000002VS5489BUVSBBVPEU-G,3,5,3,1,1,22,8,14,10,2.0,,fussball.de
14639,SpVgg Struth,Rheinland,Kreis Eifel,10,Kreisliga C,Kreisliga C17 · Kreis Eifel,0316JMATHO00000HVS5489BTVU7GTVLE-G,3,5,3,1,1,20,6,14,10,2.0,,fussball.de
14640,SV Vorwärts Kleinostheim,Bayern,Kreis Aschaffenburg,10,A Klasse,AK-Gr2 AB · Kreis Aschaffenburg,0318S0UKU4000006VS5489BTVSK8S3O6-G,3,8,5,1,2,31,9,22,16,2.0,,fussball.de
14641,MTV Gamsen II,Niedersachsen,Kreis Gifhorn,10,2.Kreisklasse,2. Kreisklasse 2 · Kreis Gifhorn,031BO7JC74000004VS5489BTVUS470OH-G,5,3,2,0,1,15,7,8,6,2.0,,fussball.de
14642,TSG Planig,Südwest,Kreis Bad Kreuznach,10,B-Klasse,Herren B-Klasse Bad Kreuznach 1,0319RSL5GO000004VS5489BUVV628VP4-G,3,6,4,0,2,28,12,16,12,2.0,,fussball.de
14643,Hörder SC II,Westfalen,Kreis Dortmund,10,Kreisliga B,Kreisliga B2 - Dortmund,03133V2GH4000005VS5489BUVSBBVPEU-G,4,3,2,0,1,13,5,8,6,2.0,,fussball.de
14644,SV Rheinwacht Stürzelberg 1928 e.V. 3,Niederrhein,Kreis Grevenbroich-Neuss,10,Kreisliga C,"Kreisliga C, Gr. 1 · Kreis Grevenbroich-Neuss",031FU0EDKO000004VS5489BUVSJ4CRAP-G,7,3,2,0,1,13,5,8,6,2.0,,fussball.de
14645,TuS Altenrath I,Mittelrhein,Kreis Sieg,10,Kreisliga C,Kreisliga C Staffel 5 · Kreis Sieg,031FBE559K000002VS5489BTVUS470OH-G,4,3,2,0,1,13,5,8,6,2.0,,fussball.de
14646,VfL Eintracht 67 Gotha,Thüringen,Kreis Westthüringen,10,1.Kreisklasse,1. Kreisklasse Staffel 2 · Kreis Westthüringen,031D3N7LF4000008VS5489BUVUR5FS5A-G,3,3,2,0,1,13,5,8,6,2.0,,fussball.de
14647,TuS Bloherfelde,Niedersachsen,Kreis Jade-Weser-Hunte,10,2.Kreisklasse,2.Kreisklasse JWH Staffel 4 · Kreis Jade-Weser-Hunte,03198423VG000006VS5489BUVV628VP4-G,1,3,2,0,1,12,4,8,6,2.0,,fussball.de
14648,MSV Moers II,Niederrhein,Kreis Moers,10,Kreisliga C,KL C Gruppe 2 · Kreis Moers,031HJBKB28000004VS5489BTVVG7L386-G,2,3,2,0,1,11,3,8,6,2.0,,fussball.de
14649,SG Rappweiler-Waldhölzbach,Saarland,Kreis Westsaar,10,Kreisliga A / Kreisliga,Kreisliga A Untere Saar Prims · Kreis Westsaar,0312E89UNS00000HVS5489BTVU7GTVLE-G,4,5,3,1,1,20,7,13,10,2.0,,fussball.de
14650,SG Oestereiden/Effeln/Menzel,Westfalen,Kreis Lippstadt,10,Kreisliga B,Kreisliga B Lippstadt,031H029MRK000008VS5489BTVVG7L386-G,5,5,3,1,1,16,3,13,10,2.0,,fussball.de
14651,SV Bannewitz 2.,Sachsen,Kreis Sächs.Schweiz/Osterzgeb.,10,2.Kreisliga (B),Kreisliga B · Kreis Sächs.Schweiz/Osterzgeb.,031HO8QS78000008VS5489BTVSRD0UH9-G,2,2,1,1,0,10,5,5,4,2.0,,fussball.de
14652,TSV Wöschbach,Baden,Kreis Karlsruhe,10,Kreisklasse B,bfv-Kreisklasse B3 Karlsruhe,03141RLOIS00000EVS5489BTVU7GTVLE-G,3,2,1,1,0,10,5,5,4,2.0,,fussball.de
14653,TSV Sielmingen II,Württemberg,Bezirk Stuttgart/Böblingen (K),10,Kreisliga B,Kreisliga B2 · Bezirk Stuttgart/Böblingen (K),03143TGQPG000006VS5489BTVU7GTVLE-G,4,2,1,1,0,9,4,5,4,2.0,,fussball.de
14654,TuS Weiershagen 2,Mittelrhein,Kreis Berg,10,Kreisliga C,Kreisliga C 5 · Kreis Berg,0313OV6PBK00000AVS5489BTVU7GTVLE-G,4,2,1,1,0,9,4,5,4,2.0,,fussball.de
14655,RSV Eintracht 1949 U21,Brandenburg,Kreis Havelland,10,Kreisliga,Kreisliga B · Kreis Havelland,030NR1G5HG00000JVS5489BUVS0F17VK-G,3,2,1,1,0,8,3,5,4,2.0,,fussball.de
14656,SG Erfthöhen 98 eV,Mittelrhein,Kreis Euskirchen,10,Kreisliga C,Kreisliga C 2 · Kreis Euskirchen,031IJ1HRNO000006VS5489BUVVKNMR0J-G,4,2,1,1,0,8,3,5,4,2.0,,fussball.de
14657,SV Burgrieden II,Württemberg,Bezirk Oberschwaben (K),10,Kreisliga B,Kreisliga B2 · Bezirk Oberschwaben (K),031B7GLNS0000006VS5489BUVV628VP4-G,4,2,1,1,0,8,3,5,4,2.0,,fussball.de
14658,Kickers Westerwald,Rheinland,Kreis Westerwald/Wied,10,Kreisliga C,Kreisliga C4 · Kreis Westerwald/Wied,031C7J6CSG000003VS5489BUVUR5FS5A-G,5,4,2,2,0,15,5,10,8,2.0,,fussball.de
14659,SV Warngau,Bayern,Kreis Zugspitze,10,A Klasse,A-Klasse Gruppe 4 · Kreis Zugspitze,030RC3H7MK00001TVS5489BTVVR5L0PB-G,3,4,2,2,0,15,5,10,8,2.0,,fussball.de
14660,BuSG Aufbau Eisleben,Sachsen-Anhalt,Kreis Mansfeld-Südharz,10,Kreisliga,Kreisliga · Kreis Mansfeld-Südharz,031ASAFN10000000VS5489BTVSK8S3O6-G,2,2,1,1,0,7,2,5,4,2.0,,fussball.de
14661,Cologne 11 I,Mittelrhein,Kreis Köln,10,Kreisliga C,Kreisliga C Staffel 1 · Kreis Köln,030TOCP4A0000004VS5489BUVSOV43J9-G,3,2,1,1,0,7,2,5,4,2.0,,fussball.de
14662,SG Keldenich-Scheven II,Mittelrhein,Kreis Euskirchen,10,Kreisliga C,Kreisliga C 2 · Kreis Euskirchen,031IJ1HRNO000006VS5489BUVVKNMR0J-G,5,2,1,1,0,7,2,5,4,2.0,,fussball.de
14663,SG Klötze II/JüBo II,Sachsen-Anhalt,Kreis Altmark West,10,Kreisliga,2. Altmark West Liga,031D6R3F2K000004VS5489BTVUS470OH-G,4,2,1,1,0,7,2,5,4,2.0,,fussball.de
14664,ASV Berlin,Berlin,Kreis Berlin,10,Kreisliga B,Herren Kreisliga B St.1 · Kreis Berlin,0317AGS7LG000003VS5489BUVSBBVPEU-G,5,2,1,1,0,6,1,5,4,2.0,,fussball.de
14665,SC Böckingen,Württemberg,Bezirk Franken (K),10,Kreisliga B,Kreisliga B2 · Bezirk Franken (K),031A8TF1K4000005VS5489BUVV628VP4-G,6,2,1,1,0,6,1,5,4,2.0,,fussball.de
14666,SV Rheidt 2,Mittelrhein,Kreis Rhein-Erft,10,Kreisliga C,Kreisliga C Staffel 4 · Kreis Rhein-Erft,031KSME08O000009VS5489BUVVKNMR0J-G,3,2,1,1,0,6,1,5,4,2.0,,fussball.de
14667,SV Vorwärts Buschhausen II,Niedersachsen,Kreis Osterholz,10,2.Kreisklasse,2.Kreisklasse Osterholz,0317ILTPK0000004VS5489BUVSBBVPEU-G,6,2,1,1,0,6,1,5,4,2.0,,fussball.de
14668,TV Gültstein,Württemberg,Bezirk Stuttgart/Böblingen (K),10,Kreisliga B,Kreisliga B6 · Bezirk Stuttgart/Böblingen (K),03143UCL7G000006VS5489BTVU7GTVLE-G,2,2,1,1,0,6,1,5,4,2.0,,fussball.de
14669,FC Ruderting,Bayern,Kreis Niederbayern Ost,10,A Klasse,AK 14 Passau · Kreis Niederbayern Ost,03160921RG00000AVS5489BTVU7GTVLE-G,2,7,4,2,1,29,12,17,14,2.0,,fussball.de
14670,MTV Borstel-Sangenst. II,Niedersachsen,Kreis Harburg,10,2.Kreisklasse,2.Kreisklasse Harburg,031AFRN4T400000CVS5489BUVV628VP4-G,2,5,3,1,1,22,10,12,10,2.0,,fussball.de
14671,SV Lindenhardt,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,10,A Klasse,A-Klasse 5 BT · Kreis Bamberg/Bayreuth/Kulmb.,0312P18HJ4000005VS5489BUVSBBVPEU-G,4,5,3,1,1,20,8,12,10,2.0,,fussball.de
14672,TSV Walle,Niedersachsen,Kreis Verden,10,2.Kreisklasse,2.Kreisklasse Verden,031FTV9S90000003VS5489BUVSJ4CRAP-G,4,5,3,1,1,20,8,12,10,2.0,,fussball.de
14673,SG Salzböde-Lahn II,Hessen,Kreis Marburg,10,Kreisliga B,KLB Marburg Gr.3,031AR2HD5K00000DVS5489BTVSK8S3O6-G,5,5,3,1,1,16,4,12,10,2.0,,fussball.de
14674,SF Wadgassen,Saarland,Kreis Westsaar,10,Kreisliga A / Kreisliga,Kreisliga A Saar · Kreis Westsaar,0312E89V2400000MVS5489BTVU7GTVLE-G,4,8,5,1,2,34,15,19,16,2.0,,fussball.de
14675,SC Reken II,Westfalen,Kreis Recklinghausen,10,Kreisliga B,RE KL B 1 · Kreis Recklinghausen,031B5HBLOC00000AVS5489BTVSK8S3O6-G,3,3,2,0,1,14,7,7,6,2.0,,fussball.de
14676,SSV Erkrath II,Niederrhein,Kreis Düsseldorf,10,Kreisliga C,Kreisliga C 26/27 Gruppe 2 Herren · Kreis Düsseldorf,031CH98ACK000003VS5489BTVUS470OH-G,4,3,2,0,1,14,7,7,6,2.0,,fussball.de
14677,TSG Albisheim,Südwest,Kreis Kaiserslaut.-Donnersberg,10,B-Klasse,Herren B-Klasse KL/DOB Nord · Kreis Kaiserslaut.-Donnersberg,031ARBND98000004VS5489BTVSK8S3O6-G,6,3,2,0,1,14,7,7,6,2.0,,fussball.de
14678,TSG Münsingen,Württemberg,Bezirk Alb (K),10,Kreisliga B,Kreisliga B1 · Bezirk Alb (K),03186QAHPS000004VS5489BUVSBBVPEU-G,5,3,2,0,1,13,6,7,6,2.0,,fussball.de
14679,SV 1968 Obersimten,Südwest,Kreis Pirmasens/Zweibrücken,10,B-Klasse,Herren B-Klasse Ost Pirmasens-Zweibrücken · Kreis Pirmasens/Zweibrücken,031AHB031K000008VS5489BUVV628VP4-G,5,6,4,0,2,25,11,14,12,2.0,,fussball.de
14680,SG Herne 70 II,Westfalen,Kreis Herne,10,Kreisliga B,Herren Kreisliga B2 · Kreis Herne,031D63KH6C00000HVS5489BTVUS470OH-G,2,3,2,0,1,12,5,7,6,2.0,,fussball.de
14681,SG Körprich-Bilsdorf 2,Saarland,Kreis Westsaar,10,Kreisliga A / Kreisliga,Kreisliga A West · Kreis Westsaar,0312E89UE4000006VS5489BTVU7GTVLE-G,4,6,4,0,2,24,10,14,12,2.0,,fussball.de
14682,SV Illerhusen,Westfalen,Kreis Recklinghausen,10,Kreisliga B,RE KL B 1 · Kreis Recklinghausen,031B5HBLOC00000AVS5489BTVSK8S3O6-G,4,3,2,0,1,12,5,7,6,2.0,,fussball.de
14683,TSV Westerstetten,Württemberg,Bezirk Donau/Iller (K),10,Kreisliga B,Kreisliga B2 · Bezirk Donau/Iller (K),0313N6V1GC00000BVS5489BTVU7GTVLE-G,8,3,2,0,1,12,5,7,6,2.0,,fussball.de
14684,Rastatter SC / DJK e.V. 2,Südbaden,Baden-Baden,10,2.Kreisliga (B),Kreisliga B - Staffel 1 · Baden-Baden,030EIACNNC000004VS5489BTVSFA9344-G,3,3,2,0,1,11,4,7,6,2.0,,fussball.de
14685,SG Welschbillig II,Rheinland,Kreis Eifel,10,Kreisliga C,Kreisliga C19 · Kreis Eifel,0316JMAT8G00000JVS5489BTVU7GTVLE-G,4,3,2,0,1,11,4,7,6,2.0,,fussball.de
14686,SV Hochwang,Bayern,Kreis Donau,10,A Klasse,AK West 2 · Kreis Donau,0314HDPRU0000005VS5489BTVU7GTVLE-G,3,3,2,0,1,11,4,7,6,2.0,,fussball.de
14687,TSV Benz-Nüchel,Schleswig-Holstein,Kreis Holstein,10,Kreisklasse B,Kreisklasse B - 9 · Kreis Holstein,031EDB25U8000003VS5489BUVUR5FS5A-G,4,3,2,0,1,11,4,7,6,2.0,,fussball.de
14688,TuS Hiltrup II,Westfalen,Kreis Münster,10,Kreisliga B,Kreisliga B 2 Herren · Kreis Münster,031BT42V0K00000BVS5489BUVUR5FS5A-G,6,3,2,0,1,11,4,7,6,2.0,,fussball.de
14689,MED SV II,Schleswig-Holstein,Kreis Kiel,10,Kreisklasse B,Kreisklasse B - 3 · Kreis Kiel,031C4P9UPO000006VS5489BTVUS470OH-G,4,3,2,0,1,10,3,7,6,2.0,,fussball.de
14690,TSV Oberbrüden,Württemberg,Bezirk Rems/Murr/Hall (K),10,Kreisliga B,Kreisliga B2 · Bezirk Rems/Murr/Hall (K),0319ARASMC000005VS5489BUVV628VP4-G,4,3,2,0,1,10,3,7,6,2.0,,fussball.de
14691,SVG Kirchberg/Murr II,Württemberg,Bezirk Rems/Murr/Hall (K),10,Kreisliga B,Kreisliga B5 · Bezirk Rems/Murr/Hall (K),0319ARAT5C000006VS5489BUVV628VP4-G,4,3,2,0,1,9,2,7,6,2.0,,fussball.de
14692,TuS Issel,Rheinland,Kreis Trier/Saarburg,10,Kreisliga C,Kreisliga C15 · Kreis Trier/Saarburg,031C6C52PS000004VS5489BTVUS470OH-G,7,3,2,0,1,9,2,7,6,2.0,,fussball.de
14693,(SG 2) SV Steinwiesen 2 / FC Wallenfels 2,Bayern,Kreis Coburg/Kronach/Lichtenf.,10,A Klasse,A-4 Klasse · Kreis Coburg/Kronach/Lichtenf.,03124BV6Q4000003VS5489BTVT51B5B5-G,5,7,4,2,1,24,8,16,14,2.0,,fussball.de
14694,SV Coburg-Ketschendorf 2,Bayern,Kreis Coburg/Kronach/Lichtenf.,10,A Klasse,A-1 Klasse · Kreis Coburg/Kronach/Lichtenf.,03124BN6US000004VS5489BTVT51B5B5-G,2,7,4,2,1,21,5,16,14,2.0,,fussball.de
14695,FV Schnürpflingen,Württemberg,Bezirk Donau/Iller (K),10,Kreisliga B,Kreisliga B3 · Bezirk Donau/Iller (K),0313N6V1SO00000CVS5489BTVU7GTVLE-G,5,4,2,2,0,15,6,9,8,2.0,,fussball.de
14696,TV Oyten III,Niedersachsen,Kreis Verden,10,2.Kreisklasse,2.Kreisklasse Verden,031FTV9S90000003VS5489BUVSJ4CRAP-G,6,4,2,2,0,15,6,9,8,2.0,,fussball.de
14697,SV Weyhe IV,Niedersachsen,Kreis Diepholz,10,2.Kreisklasse,2.Kreisklasse DH Nord · Kreis Diepholz,031DPSC7LK00000DVS5489BUVUR5FS5A-G,3,4,2,2,0,12,3,9,8,2.0,,fussball.de
14698,SG Mußbach,Südwest,Kreis Rhein-Mittelhaardt,10,B-Klasse,Herren B-Klasse Rhein-Mittelhaardt Staffel West,0314GC1F0K000009VS5489BUVSBBVPEU-G,4,5,3,1,1,23,12,11,10,2.0,,fussball.de
14699,VfL Salder III,Niedersachsen,Kreis Nordharz,10,2.Kreisklasse,2. Nordharzklasse Staffel 2,031C2TKFLS00000OVS5489BUVUR5FS5A-G,2,6,4,0,2,27,14,13,12,2.0,,fussball.de
14700,SV Mühlhausen/Schraudenbach e.V. 2,Bayern,Kreis Schweinfurt,10,A Klasse,AK-Gr1 SW · Kreis Schweinfurt,03135B1534000006VS5489BTVU7GTVLE-G,4,6,4,0,2,24,11,13,12,2.0,,fussball.de
14701,SG Lessen/W./V.,Niedersachsen,Kreis Diepholz,10,2.Kreisklasse,2.Kreisklasse DH Süd · Kreis Diepholz,031DPSC7U400000DVS5489BUVUR5FS5A-G,5,3,2,0,1,17,11,6,6,2.0,,fussball.de
14702,SpG Erdmannsdorf-Aug./Niederwiesa,Sachsen,Kreis Mittelsachsen,10,2.Kreisliga (B),Kreisliga - Staffel 2 · Kreis Mittelsachsen,031F3F1NLG00000CVS5489BUVUR5FS5A-G,3,2,1,1,0,11,7,4,4,2.0,,fussball.de
14703,OSC 04 Rheinhausen II,Niederrhein,Kreis Moers,10,Kreisliga C,KL C Gruppe 2 · Kreis Moers,031HJBKB28000004VS5489BTVVG7L386-G,7,2,1,1,0,10,6,4,4,2.0,,fussball.de
14704,SV Sieboldshausen e.V.,Niedersachsen,Kreis Göttingen-Osterode,10,2.Kreisklasse,2.Kreisklasse Staffel B · Kreis Göttingen-Osterode,0317BQ2SO000000DVS5489BUVSBBVPEU-G,4,3,2,0,1,15,9,6,6,2.0,,fussball.de
14705,SV Steinheim,Bayern,Kreis Allgäu,10,A Klasse,A-Klasse Allgäu 1,0315DEU270000004VS5489BTVU7GTVLE-G,6,3,2,0,1,14,8,6,6,2.0,,fussball.de
14706,TSV Straßberg II,Württemberg,Bezirk Schwarzwald/Zollern (K),10,Kreisliga B,Kreisliga B3 · Bezirk Schwarzwald/Zollern (K),031517653S000004VS5489BUVSBBVPEU-G,5,3,2,0,1,14,8,6,6,2.0,,fussball.de
14707,SPVGG Kleinaspach II,Württemberg,Bezirk Rems/Murr/Hall (K),10,Kreisliga B,Kreisliga B5 · Bezirk Rems/Murr/Hall (K),0319ARAT5C000006VS5489BUVV628VP4-G,8,2,1,1,0,9,5,4,4,2.0,,fussball.de
14708,FC Hochbrück,Bayern,Kreis München,10,A Klasse,122 A-Klasse 2 · Kreis München,031AOUUGD8000004VS5489BUVV628VP4-G,2,3,2,0,1,13,7,6,6,2.0,,fussball.de
14709,FC Ukraine München,Bayern,Kreis München,10,A Klasse,123 A-Klasse 3 · Kreis München,031AOV86C4000004VS5489BUVV628VP4-G,2,2,1,1,0,8,4,4,4,2.0,,fussball.de
14710,SV Helios 24 Dresden 2,Sachsen,Kreis Dresden,10,2.Kreisliga (B),Brandible Stadtliga B · Kreis Dresden,03180HE958000009VS5489BTVU7GTVLE-G,5,2,1,1,0,8,4,4,4,2.0,,fussball.de
