rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
1039,FT Adler KIEL,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel C,12971,6,1,0,1,0,28,28,0,1,1.0,,handball.net
1040,SG Dippoldiswalde-Ruppendorf,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer,13103,6,2,1,0,1,56,56,0,2,1.0,,handball.net
1041,SG Klotzsche,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer,13103,7,2,1,0,1,54,54,0,2,1.0,,handball.net
1042,ATSV Stockelsdorf III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel F,12974,3,1,0,1,0,26,26,0,1,1.0,,handball.net
1043,MTV Ahrensbök II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel F,12974,4,1,0,1,0,26,26,0,1,1.0,,handball.net
1044,SV Regis-Breitingen,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Leipzig,13116,7,2,1,0,1,51,51,0,2,1.0,,handball.net
1045,DJK Oespel-Kley Herren 2,Handballkreis Dortmund,Handballkreis Dortmund,9,Bezirksliga / Kreisliga / Regionsliga,HKDO-KL-M,12777,5,1,0,1,0,25,25,0,1,1.0,,handball.net
1046,Husen-Kurl 1. Männer,Handballkreis Dortmund,Handballkreis Dortmund,9,Bezirksliga / Kreisliga / Regionsliga,HKDO-KL-M,12777,6,1,0,1,0,25,25,0,1,1.0,,handball.net
1047,HSG Eiderstedt,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel B,12970,3,1,0,1,0,24,24,0,1,1.0,,handball.net
1048,TSV Vineta Audorf,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel B,12970,4,1,0,1,0,24,24,0,1,1.0,,handball.net
1049,SG DJK A09/Phönix Essen II,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer Nord,16078,4,1,0,1,0,22,22,0,1,1.0,,handball.net
1050,TuSEM Essen III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer Nord,16078,5,1,0,1,0,22,22,0,1,1.0,,handball.net
1051,MTV Ahrensbök,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel F,12974,5,1,0,1,0,16,16,0,1,1.0,,handball.net
1052,Handball Oppum III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,1,1,0,1,0,0,0,0,1,1.0,,handball.net
1053,SG Handball Paderborn,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Männer,13126,6,1,0,1,0,0,0,0,1,1.0,,handball.net
1054,TV Aldekerk III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,2,1,0,1,0,0,0,0,1,1.0,,handball.net
1055,TV Hille 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Männer Kreisliga,13016,7,2,1,0,1,52,53,-1,2,1.0,,handball.net
1056,TV VERL II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Männer Kreisliga,12456,6,2,1,0,1,50,51,-1,2,1.0,,handball.net
1057,Union Chemnitz II,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Südwestsachsen,13096,7,2,1,0,1,43,44,-1,2,1.0,,handball.net
1058,TSV 1862 Radeburg II,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer,13103,8,2,1,0,1,49,51,-2,2,1.0,,handball.net
1059,HSG Werther/Borgholzhausen II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Männer Kreisliga,12456,7,2,1,0,1,52,55,-3,2,1.0,,handball.net
1060,TSV Hillentrup,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Männer,13126,5,2,1,0,1,48,51,-3,2,1.0,,handball.net
1061,Bornaer HV 09,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Leipzig,13116,8,2,1,0,1,72,77,-5,2,1.0,,handball.net
1062,HSV 1923 Pulsnitz III,HR Ostsachsen,HR Ostsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Ostsachsen,13110,4,2,1,0,1,56,61,-5,2,1.0,,handball.net
1063,DJK Marpingen 2,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer,14382,7,2,1,0,1,47,52,-5,2,1.0,,handball.net
1064,HSG Tva/Atsv Saarbrücken 3,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer,14382,8,2,1,0,1,55,61,-6,2,1.0,,handball.net
1065,HF Untere Saar 3,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer,14382,9,2,1,0,1,48,54,-6,2,1.0,,handball.net
1066,HV Eibau,HR Ostsachsen,HR Ostsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Ostsachsen,13110,5,2,1,0,1,34,40,-6,2,1.0,,handball.net
1067,VFL Bochum 1848 Handball E.V.,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-M-Kreisliga,12710,7,2,1,0,1,54,62,-8,2,1.0,,handball.net
1068,TUS SW WEHE 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Männer Kreisliga,13016,8,2,1,0,1,40,48,-8,2,1.0,,handball.net
1069,HSG Neudorf/Döbeln II,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Leipzig,13116,9,2,1,0,1,49,58,-9,2,1.0,,handball.net
1070,HCS Neustadt-S.,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer,13103,9,2,1,0,1,45,56,-11,2,1.0,,handball.net
1071,SV Leisnig 90,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Leipzig,13116,10,2,1,0,1,45,56,-11,2,1.0,,handball.net
1072,Spfr. Loxten III,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Männer Kreisliga,12456,8,2,1,0,1,44,56,-12,2,1.0,,handball.net
1073,Wellingdorfer TV II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel C,12971,5,2,1,0,1,43,57,-14,2,1.0,,handball.net
1074,TUS Brake II,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Männer Bezirksliga Staffel 2,12672,9,2,1,0,1,43,58,-15,2,1.0,,handball.net
1075,TSG Mz-Bretzenheim 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,M-BZL 1,12486,5,3,1,0,2,94,92,2,2,0.67,,handball.net
1076,HSG Landau/Land 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,M-BZL 2,12487,7,3,1,0,2,76,82,-6,2,0.67,,handball.net
1077,TSG Hassloch 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,M-BZL 2,12487,8,3,1,0,2,75,81,-6,2,0.67,,handball.net
1078,SC Bobenheim-Roxheim,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,M-BZL 2,12487,9,3,1,0,2,90,101,-11,2,0.67,,handball.net
1079,HSG Worms 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,M-BZL 2,12487,10,3,1,0,2,82,93,-11,2,0.67,,handball.net
1080,HSG Handball Lemgo 4,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Männer,13126,7,2,0,1,1,19,20,-1,1,0.5,,handball.net
1081,OSV Zittau,HR Ostsachsen,HR Ostsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Ostsachsen,13110,6,2,0,1,1,58,60,-2,1,0.5,,handball.net
1082,Rodewischer Hb-Wölfe,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Südwestsachsen,13096,8,2,0,1,1,57,60,-3,1,0.5,,handball.net
1083,SV Beierfeld,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Südwestsachsen,13096,9,2,0,1,1,60,65,-5,1,0.5,,handball.net
1084,SG Handball Neumünster III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel E,12973,7,2,0,1,1,53,59,-6,1,0.5,,handball.net
1085,HSG Ostsee Neustadt/Grömitz III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel F,12974,6,2,0,1,1,37,43,-6,1,0.5,,handball.net
1086,SG HSC Chemnitz,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Südwestsachsen,13096,10,2,0,1,1,20,26,-6,1,0.5,,handball.net
1087,HF Illtal 3,Handballverband SAAR,Handballverband SAAR,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer,14382,10,2,0,1,1,46,60,-14,1,0.5,,handball.net
1088,2. Herren,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga HKH,12689,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1089,ASV Rurtal Hückelhoven,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1090,ASV Süchteln 2M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1091,Adler Königshof 3M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1092,Allgemeiner Sportverein Hamm-Westfalen e.V. IV,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga HKH,12689,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1093,Alstadener TUS III,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1094,Beecker Turnverein,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1095,Blue-White-Dynamite VFL Gummersbach E.V.,HK Oberberg,HK Oberberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer,12960,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1096,Brühler TV II,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1097,CVJM Oberwiehl III,HK Oberberg,HK Oberberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer,12960,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1098,DJK Adler 07 Bottrop,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1099,DJK Betzdorf,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1100,DJK SG Tackenberg,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1101,DJK St. Matthias Trier II,Mosel/Eifel-Nahe/Hunsrück,Mosel/Eifel-Nahe/Hunsrück,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Mosel/Eifel-Nahe/Hunsrück,14548,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1102,DJK Styrum 06,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1103,DJK-Saxonia Dortmund,Handballkreis Dortmund,Handballkreis Dortmund,9,Bezirksliga / Kreisliga / Regionsliga,HKDO-KL-M,12777,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1104,Dünnwalder TV,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1105,ETUS Wedau,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1106,Eckernförder MTV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel C,12971,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1107,Eschweiler SG III,HK Aachen-Düren,HK Aachen-Düren,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga,14819,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1108,Gürzenicher TV,HK Aachen-Düren,HK Aachen-Düren,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga,14819,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1109,HBD Löwen Oberberg III,HK Oberberg,HK Oberberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer,12960,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1110,HC Annaberg-B.,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Männer · HR Südwestsachsen,13096,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1111,HC Cologne Kangaroos,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1112,HC Koblenz IV,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1113,HC TV Rhede III,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Wesel,13065,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1114,HC Weiden 2018 V,HK Aachen-Düren,HK Aachen-Düren,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga,14819,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1115,HG Owschlag-Kropp-Tetenhusen,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel B,12970,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1116,HSG AM Hallo Essen III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer Nord,16078,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1117,HSG Blomberg-Lippe 1,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Männer,13126,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1118,HSG ECD Hagen 2,Handballkreis Hagen/Ennepe-Ruhr,Handballkreis Hagen/Ennepe-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,MÄNNER KREISLIGA HKHR,13011,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1119,HSG EGB Bielefeld II,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga Bielefeld-Herford,13295,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1120,HSG Geislar-Oberkassel III,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer,12897,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1121,HSG Hüllhorst 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Männer Kreisliga,13016,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1122,HSG Lübecker Bucht,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel F,12974,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1123,HSG Marienheide/Müllenbach,HK Oberberg,HK Oberberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer,12960,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1124,HSG Refrath/Hand IV,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1125,HSG Rösrath/Forsbach II,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1126,HSG Sieg H2,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer,12897,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1127,HSG Siegerland II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,KLB Süd 3 Runde,15787,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1128,HSG Siegerland II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga B Süd,13094,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1129,HSG Soest Herren,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga HKH,12689,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1130,HSG Wesel II,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Wesel,13065,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1131,HSG Westerwald II,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1132,HSV Rhein-Nette III,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1133,HSV Wegberg,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1134,HTSF Senne II,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga Bielefeld-Herford,13295,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1135,HV Sundern H1,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga MÄNNER,15069,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1136,HV Vallendar III,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1137,Hildener Wölfe 2m,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer Süd,14914,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1138,IF Stjernen Flensborg,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel A,12969,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1139,JAHN Bockum,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Männer,15675,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1140,Jülicher TV,HK Aachen-Düren,HK Aachen-Düren,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga,14819,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1141,Lennestadt Würdinghausen,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,HKLesi Kreisliga A Männer,15898,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1142,Letmather TV H2,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga MÄNNER,15069,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1143,Lüttringhauser TV II,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer Süd,14914,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1144,MTV Heide,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel B,12970,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1145,OSC Rheinhausen III,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA MÄNNER,13017,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1146,PSV E.V. Recklinghausen II,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-M-Kreisliga,12710,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1147,Polizei SV KÖLN III,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1148,RSV Rath-Heumar,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1149,RSVE Siegen Handball E.V. II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,KLB Süd 3 Runde,15787,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1150,RSVE Siegen Handball E.V. II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga B Süd,13094,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1151,SC Fortuna Köln III,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Männer · HK Köln-Rheinberg,12889,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1152,SC Fortuna Wellsee,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer - Staffel D,12972,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1153,SF Neustadt/Wied,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1154,SF Puderbach 09,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Männer Rhein/Westerwald,15020,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1155,SG Attendorn Ennest E.V. II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,KLB Süd 3 Runde,15787,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1156,SG Attendorn Ennest E.V. II,Handballkreis Lenne-Sieg,Handballkreis Lenne-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga B Süd,13094,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1157,SG Handball Kamen II,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Männer Kreisliga HKH,12689,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1158,SG Harburg III,Hamburger Handballverband,Hamburger Handballverband,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Männer Gruppe 1 (141),13440,5,0,0,0,0,0,0,0,0,0.0,,handball.net
